name;capacity;storage_conditions_ID
8988;8988;4
8989;8989;0
8990;8990;8
8991;8991;7
8992;8992;5
8993;8993;9
8994;8994;10
8995;8995;3
8996;8996;9
8997;8997;2
8998;8998;6
8999;8999;1
9000;9000;0
9001;9001;3
9002;9002;10
9003;9003;4
9004;9004;3
9005;9005;5
9006;9006;2
9007;9007;7
9008;9008;1
9009;9009;10
9010;9010;1
9011;9011;4
9012;9012;0
9013;9013;3
9014;9014;3
9015;9015;3
9016;9016;7
9017;9017;0
9018;9018;6
9019;9019;4
9020;9020;0
9021;9021;0
9022;9022;3
9023;9023;5
9024;9024;2
9025;9025;8
9026;9026;5
9027;9027;10
9028;9028;6
9029;9029;2
9030;9030;0
9031;9031;8
9032;9032;6
9033;9033;4
9034;9034;8
9035;9035;6
9036;9036;6
9037;9037;7
9038;9038;4
9039;9039;1
9040;9040;1
9041;9041;1
9042;9042;2
9043;9043;5
9044;9044;4
9045;9045;9
9046;9046;8
9047;9047;4
9048;9048;9
9049;9049;6
9050;9050;1
9051;9051;4
9052;9052;6
9053;9053;2
9054;9054;6
9055;9055;6
9056;9056;9
9057;9057;9
9058;9058;9
9059;9059;9
9060;9060;8
9061;9061;9
9062;9062;7
9063;9063;3
9064;9064;8
9065;9065;1
9066;9066;7
9067;9067;3
9068;9068;8
9069;9069;3
9070;9070;1
9071;9071;7
9072;9072;2
9073;9073;0
9074;9074;8
9075;9075;6
9076;9076;5
9077;9077;7
9078;9078;1
9079;9079;0
9080;9080;3
9081;9081;4
9082;9082;1
9083;9083;1
9084;9084;3
9085;9085;1
9086;9086;8
9087;9087;10
9088;9088;1
9089;9089;2
9090;9090;9
9091;9091;1
9092;9092;10
9093;9093;10
9094;9094;6
9095;9095;6
9096;9096;3
9097;9097;6
9098;9098;8
9099;9099;9
9100;9100;10
9101;9101;5
9102;9102;6
9103;9103;2
9104;9104;0
9105;9105;4
9106;9106;7
9107;9107;7
9108;9108;1
9109;9109;10
9110;9110;9
9111;9111;10
9112;9112;3
9113;9113;0
9114;9114;3
9115;9115;8
9116;9116;10
9117;9117;9
9118;9118;2
9119;9119;6
9120;9120;7
9121;9121;9
9122;9122;1
9123;9123;1
9124;9124;4
9125;9125;3
9126;9126;6
9127;9127;8
9128;9128;9
9129;9129;4
9130;9130;5
9131;9131;9
9132;9132;7
9133;9133;5
9134;9134;5
9135;9135;0
9136;9136;1
9137;9137;7
9138;9138;5
9139;9139;1
9140;9140;5
9141;9141;7
9142;9142;7
9143;9143;1
9144;9144;8
9145;9145;6
9146;9146;7
9147;9147;3
9148;9148;4
9149;9149;1
9150;9150;10
9151;9151;7
9152;9152;0
9153;9153;7
9154;9154;2
9155;9155;2
9156;9156;8
9157;9157;3
9158;9158;10
9159;9159;7
9160;9160;7
9161;9161;3
9162;9162;5
9163;9163;4
9164;9164;4
9165;9165;6
9166;9166;0
9167;9167;7
9168;9168;8
9169;9169;10
9170;9170;7
9171;9171;9
9172;9172;8
9173;9173;10
9174;9174;5
9175;9175;6
9176;9176;0
9177;9177;1
9178;9178;1
9179;9179;1
9180;9180;1
9181;9181;0
9182;9182;2
9183;9183;9
9184;9184;6
9185;9185;1
9186;9186;8
9187;9187;4
9188;9188;0
9189;9189;9
9190;9190;3
9191;9191;6
9192;9192;3
9193;9193;8
9194;9194;4
9195;9195;9
9196;9196;5
9197;9197;1
9198;9198;8
9199;9199;4
9200;9200;4
9201;9201;2
9202;9202;7
9203;9203;0
9204;9204;7
9205;9205;9
9206;9206;7
9207;9207;3
9208;9208;4
9209;9209;4
9210;9210;8
9211;9211;2
9212;9212;9
9213;9213;10
9214;9214;2
9215;9215;3
9216;9216;3
9217;9217;7
9218;9218;2
9219;9219;4
9220;9220;5
9221;9221;2
9222;9222;2
9223;9223;1
9224;9224;5
9225;9225;4
9226;9226;9
9227;9227;2
9228;9228;4
9229;9229;2
9230;9230;8
9231;9231;2
9232;9232;1
9233;9233;3
9234;9234;0
9235;9235;0
9236;9236;9
9237;9237;2
9238;9238;1
9239;9239;8
9240;9240;7
9241;9241;2
9242;9242;2
9243;9243;6
9244;9244;6
9245;9245;0
9246;9246;8
9247;9247;3
9248;9248;4
9249;9249;1
9250;9250;0
9251;9251;9
9252;9252;3
9253;9253;5
9254;9254;3
9255;9255;4
9256;9256;7
9257;9257;9
9258;9258;0
9259;9259;7
9260;9260;8
9261;9261;9
9262;9262;8
9263;9263;0
9264;9264;3
9265;9265;9
9266;9266;9
9267;9267;7
9268;9268;6
9269;9269;8
9270;9270;6
9271;9271;4
9272;9272;9
9273;9273;3
9274;9274;8
9275;9275;5
9276;9276;2
9277;9277;4
9278;9278;0
9279;9279;3
9280;9280;1
9281;9281;3
9282;9282;7
9283;9283;8
9284;9284;3
9285;9285;6
9286;9286;6
9287;9287;0
9288;9288;7
9289;9289;7
9290;9290;5
9291;9291;7
9292;9292;1
9293;9293;4
9294;9294;4
9295;9295;3
9296;9296;1
9297;9297;9
9298;9298;3
9299;9299;5
9300;9300;2
9301;9301;7
9302;9302;2
9303;9303;1
9304;9304;2
9305;9305;0
9306;9306;0
9307;9307;2
9308;9308;9
9309;9309;7
9310;9310;6
9311;9311;6
9312;9312;9
9313;9313;0
9314;9314;10
9315;9315;7
9316;9316;5
9317;9317;4
9318;9318;1
9319;9319;3
9320;9320;5
9321;9321;6
9322;9322;7
9323;9323;10
9324;9324;8
9325;9325;10
9326;9326;5
9327;9327;2
9328;9328;7
9329;9329;1
9330;9330;4
9331;9331;7
9332;9332;2
9333;9333;5
9334;9334;1
9335;9335;9
9336;9336;9
9337;9337;9
9338;9338;9
9339;9339;7
9340;9340;0
9341;9341;5
9342;9342;3
9343;9343;2
9344;9344;8
9345;9345;5
9346;9346;0
9347;9347;10
9348;9348;4
9349;9349;1
9350;9350;2
9351;9351;4
9352;9352;0
9353;9353;2
9354;9354;4
9355;9355;2
9356;9356;5
9357;9357;2
9358;9358;0
9359;9359;1
9360;9360;8
9361;9361;1
9362;9362;9
9363;9363;6
9364;9364;4
9365;9365;2
9366;9366;7
9367;9367;9
9368;9368;0
9369;9369;4
9370;9370;7
9371;9371;5
9372;9372;3
9373;9373;8
9374;9374;10
9375;9375;0
9376;9376;4
9377;9377;10
9378;9378;6
9379;9379;6
9380;9380;0
9381;9381;10
9382;9382;10
9383;9383;7
9384;9384;0
9385;9385;2
9386;9386;4
9387;9387;2
9388;9388;6
9389;9389;9
9390;9390;6
9391;9391;3
9392;9392;8
9393;9393;2
9394;9394;4
9395;9395;2
9396;9396;0
9397;9397;6
9398;9398;0
9399;9399;0
9400;9400;3
9401;9401;0
9402;9402;7
9403;9403;1
9404;9404;3
9405;9405;6
9406;9406;5
9407;9407;2
9408;9408;9
9409;9409;10
9410;9410;9
9411;9411;7
9412;9412;2
9413;9413;4
9414;9414;8
9415;9415;6
9416;9416;10
9417;9417;4
9418;9418;10
9419;9419;5
9420;9420;3
9421;9421;10
9422;9422;8
9423;9423;8
9424;9424;6
9425;9425;8
9426;9426;8
9427;9427;9
9428;9428;1
9429;9429;4
9430;9430;2
9431;9431;9
9432;9432;3
9433;9433;9
9434;9434;7
9435;9435;1
9436;9436;3
9437;9437;5
9438;9438;7
9439;9439;7
9440;9440;3
9441;9441;0
9442;9442;2
9443;9443;2
9444;9444;3
9445;9445;7
9446;9446;1
9447;9447;0
9448;9448;4
9449;9449;5
9450;9450;6
9451;9451;1
9452;9452;4
9453;9453;0
9454;9454;5
9455;9455;0
9456;9456;1
9457;9457;7
9458;9458;8
9459;9459;0
9460;9460;6
9461;9461;10
9462;9462;5
9463;9463;6
9464;9464;7
9465;9465;0
9466;9466;6
9467;9467;9
9468;9468;0
9469;9469;9
9470;9470;7
9471;9471;9
9472;9472;7
9473;9473;6
9474;9474;10
9475;9475;5
9476;9476;0
9477;9477;8
9478;9478;6
9479;9479;9
9480;9480;7
9481;9481;9
9482;9482;5
9483;9483;4
9484;9484;2
9485;9485;9
9486;9486;1
9487;9487;9
9488;9488;5
9489;9489;2
9490;9490;2
9491;9491;4
9492;9492;6
9493;9493;1
9494;9494;8
9495;9495;6
9496;9496;7
9497;9497;6
9498;9498;10
9499;9499;8
9500;9500;9
9501;9501;0
9502;9502;2
9503;9503;4
9504;9504;7
9505;9505;2
9506;9506;8
9507;9507;5
9508;9508;1
9509;9509;10
9510;9510;10
9511;9511;5
9512;9512;0
9513;9513;5
9514;9514;6
9515;9515;0
9516;9516;4
9517;9517;9
9518;9518;7
9519;9519;6
9520;9520;5
9521;9521;10
9522;9522;4
9523;9523;6
9524;9524;4
9525;9525;3
9526;9526;3
9527;9527;4
9528;9528;4
9529;9529;0
9530;9530;0
9531;9531;3
9532;9532;2
9533;9533;8
9534;9534;0
9535;9535;6
9536;9536;5
9537;9537;8
9538;9538;7
9539;9539;6
9540;9540;1
9541;9541;9
9542;9542;10
9543;9543;0
9544;9544;9
9545;9545;4
9546;9546;8
9547;9547;4
9548;9548;0
9549;9549;3
9550;9550;0
9551;9551;3
9552;9552;5
9553;9553;7
9554;9554;5
9555;9555;5
9556;9556;4
9557;9557;6
9558;9558;2
9559;9559;1
9560;9560;9
9561;9561;4
9562;9562;8
9563;9563;8
9564;9564;1
9565;9565;3
9566;9566;3
9567;9567;0
9568;9568;9
9569;9569;4
9570;9570;2
9571;9571;6
9572;9572;4
9573;9573;1
9574;9574;9
9575;9575;4
9576;9576;1
9577;9577;0
9578;9578;9
9579;9579;4
9580;9580;2
9581;9581;8
9582;9582;1
9583;9583;0
9584;9584;1
9585;9585;9
9586;9586;7
9587;9587;9
9588;9588;8
9589;9589;2
9590;9590;2
9591;9591;6
9592;9592;7
9593;9593;0
9594;9594;10
9595;9595;1
9596;9596;5
9597;9597;3
9598;9598;2
9599;9599;1
9600;9600;7
9601;9601;0
9602;9602;8
9603;9603;2
9604;9604;9
9605;9605;2
9606;9606;0
9607;9607;8
9608;9608;3
9609;9609;4
9610;9610;7
9611;9611;8
9612;9612;9
9613;9613;10
9614;9614;1
9615;9615;6
9616;9616;1
9617;9617;6
9618;9618;10
9619;9619;8
9620;9620;6
9621;9621;7
9622;9622;8
9623;9623;3
9624;9624;4
9625;9625;2
9626;9626;5
9627;9627;10
9628;9628;8
9629;9629;2
9630;9630;8
9631;9631;10
9632;9632;3
9633;9633;3
9634;9634;9
9635;9635;5
9636;9636;10
9637;9637;4
9638;9638;2
9639;9639;2
9640;9640;0
9641;9641;4
9642;9642;10
9643;9643;4
9644;9644;3
9645;9645;4
9646;9646;2
9647;9647;3
9648;9648;8
9649;9649;3
9650;9650;10
9651;9651;3
9652;9652;3
9653;9653;10
9654;9654;8
9655;9655;1
9656;9656;8
9657;9657;10
9658;9658;6
9659;9659;3
9660;9660;5
9661;9661;4
9662;9662;7
9663;9663;8
9664;9664;8
9665;9665;4
9666;9666;0
9667;9667;8
9668;9668;2
9669;9669;10
9670;9670;9
9671;9671;6
9672;9672;6
9673;9673;4
9674;9674;10
9675;9675;9
9676;9676;4
9677;9677;2
9678;9678;2
9679;9679;4
9680;9680;3
9681;9681;9
9682;9682;9
9683;9683;4
9684;9684;1
9685;9685;6
9686;9686;10
9687;9687;4
9688;9688;8
9689;9689;5
9690;9690;5
9691;9691;7
9692;9692;5
9693;9693;8
9694;9694;0
9695;9695;3
9696;9696;6
9697;9697;10
9698;9698;1
9699;9699;4
9700;9700;4
9701;9701;8
9702;9702;4
9703;9703;7
9704;9704;3
9705;9705;2
9706;9706;4
9707;9707;2
9708;9708;8
9709;9709;1
9710;9710;9
9711;9711;3
9712;9712;8
9713;9713;10
9714;9714;3
9715;9715;2
9716;9716;3
9717;9717;1
9718;9718;5
9719;9719;9
9720;9720;10
9721;9721;6
9722;9722;6
9723;9723;10
9724;9724;8
9725;9725;7
9726;9726;5
9727;9727;1
9728;9728;4
9729;9729;5
9730;9730;0
9731;9731;7
9732;9732;9
9733;9733;7
9734;9734;0
9735;9735;6
9736;9736;8
9737;9737;7
9738;9738;0
9739;9739;2
9740;9740;6
9741;9741;8
9742;9742;1
9743;9743;8
9744;9744;3
9745;9745;5
9746;9746;9
9747;9747;8
9748;9748;8
9749;9749;10
9750;9750;8
9751;9751;4
9752;9752;4
9753;9753;2
9754;9754;5
9755;9755;3
9756;9756;3
9757;9757;2
9758;9758;2
9759;9759;0
9760;9760;10
9761;9761;3
9762;9762;7
9763;9763;9
9764;9764;10
9765;9765;5
9766;9766;3
9767;9767;2
9768;9768;5
9769;9769;3
9770;9770;8
9771;9771;7
9772;9772;5
9773;9773;1
9774;9774;2
9775;9775;0
9776;9776;9
9777;9777;7
9778;9778;2
9779;9779;9
9780;9780;7
9781;9781;7
9782;9782;3
9783;9783;5
9784;9784;0
9785;9785;6
9786;9786;6
9787;9787;6
9788;9788;5
9789;9789;2
9790;9790;3
9791;9791;2
9792;9792;8
9793;9793;10
9794;9794;8
9795;9795;10
9796;9796;4
9797;9797;5
9798;9798;5
9799;9799;5
9800;9800;8
9801;9801;8
9802;9802;4
9803;9803;4
9804;9804;9
9805;9805;6
9806;9806;1
9807;9807;1
9808;9808;5
9809;9809;2
9810;9810;8
9811;9811;9
9812;9812;9
9813;9813;4
9814;9814;5
9815;9815;10
9816;9816;6
9817;9817;10
9818;9818;1
9819;9819;4
9820;9820;9
9821;9821;4
9822;9822;1
9823;9823;7
9824;9824;5
9825;9825;4
9826;9826;1
9827;9827;7
9828;9828;4
9829;9829;10
9830;9830;0
9831;9831;1
9832;9832;2
9833;9833;4
9834;9834;2
9835;9835;6
9836;9836;6
9837;9837;4
9838;9838;5
9839;9839;5
9840;9840;5
9841;9841;2
9842;9842;7
9843;9843;9
9844;9844;10
9845;9845;5
9846;9846;2
9847;9847;10
9848;9848;6
9849;9849;4
9850;9850;2
9851;9851;5
9852;9852;1
9853;9853;7
9854;9854;4
9855;9855;8
9856;9856;10
9857;9857;3
9858;9858;10
9859;9859;2
9860;9860;2
9861;9861;1
9862;9862;5
9863;9863;10
9864;9864;2
9865;9865;6
9866;9866;0
9867;9867;10
9868;9868;6
9869;9869;3
9870;9870;0
9871;9871;9
9872;9872;10
9873;9873;7
9874;9874;10
9875;9875;6
9876;9876;6
9877;9877;2
9878;9878;4
9879;9879;3
9880;9880;7
9881;9881;2
9882;9882;3
9883;9883;7
9884;9884;1
9885;9885;2
9886;9886;10
9887;9887;8
9888;9888;3
9889;9889;7
9890;9890;10
9891;9891;4
9892;9892;10
9893;9893;0
9894;9894;1
9895;9895;7
9896;9896;6
9897;9897;2
9898;9898;2
9899;9899;4
9900;9900;1
9901;9901;5
9902;9902;6
9903;9903;7
9904;9904;8
9905;9905;9
9906;9906;5
9907;9907;6
9908;9908;1
9909;9909;7
9910;9910;2
9911;9911;8
9912;9912;4
9913;9913;4
9914;9914;1
9915;9915;10
9916;9916;2
9917;9917;3
9918;9918;7
9919;9919;7
9920;9920;8
9921;9921;7
9922;9922;3
9923;9923;4
9924;9924;9
9925;9925;0
9926;9926;2
9927;9927;5
9928;9928;4
9929;9929;6
9930;9930;0
9931;9931;2
9932;9932;8
9933;9933;6
9934;9934;7
9935;9935;8
9936;9936;9
9937;9937;10
9938;9938;6
9939;9939;8
9940;9940;0
9941;9941;5
9942;9942;8
9943;9943;3
9944;9944;5
9945;9945;5
9946;9946;0
9947;9947;8
9948;9948;4
9949;9949;0
9950;9950;5
9951;9951;10
9952;9952;4
9953;9953;4
9954;9954;9
9955;9955;4
9956;9956;0
9957;9957;7
9958;9958;9
9959;9959;0
9960;9960;5
9961;9961;9
9962;9962;5
9963;9963;6
9964;9964;8
9965;9965;4
9966;9966;7
9967;9967;8
9968;9968;0
9969;9969;4
9970;9970;4
9971;9971;8
9972;9972;9
9973;9973;1
9974;9974;7
9975;9975;1
9976;9976;9
9977;9977;3
9978;9978;2
9979;9979;2
9980;9980;3
9981;9981;5
9982;9982;6
9983;9983;9
9984;9984;4
9985;9985;0
9986;9986;2
9987;9987;1
9988;9988;3
9989;9989;9
9990;9990;5
9991;9991;6
9992;9992;7
9993;9993;9
9994;9994;9
9995;9995;3
9996;9996;7
9997;9997;10
9998;9998;9
9999;9999;9
10000;10000;2
