name;characteristics;volume;price;storage_condititon_ID;shell_life_in_days;supplier;item_type_ID
2672;H;22;59431;10;513;Willms, Altenwerth and Stroman;7
2673;%;14;569;0;861;Beahan - Funk;1
2674;T;11;19666;10;816;Murphy, Aufderhar and Schoen;9
2675;s;21;32292;4;845;Kuhn - Kirlin;4
2676;p;13;84073;5;866;Koelpin, Kuhlman and Goyette;9
2677;Q;21;33628;9;103;Blick - O'Connell;4
2678;k;18;19658;9;393;Gottlieb - Adams;1
2679;Q;5;18561;3;50;Mosciski - Waters;6
2680;$;0;97690;3;565;Mayer - Veum;5
2681;f;23;77379;0;25;Thompson - Jenkins;5
2682;V;13;13074;3;57;Stokes Inc;5
2683;(;11;40116;7;336;Bartell, Farrell and Kuhlman;5
2684;1;21;7669;8;822;Bradtke Group;9
2685;G;19;16592;10;0;Pfeffer, Hirthe and Rodriguez;0
2686;!;22;82127;9;19;O'Connell and Sons;8
2687;r;28;63207;2;249;Johns, Wintheiser and Grant;3
2688;Z;17;8728;9;759;O'Connell, Gulgowski and Jerde;4
2689;h;24;94532;9;561;Volkman Group;3
2690;C;29;77165;8;768;Kub and Sons;7
2691;M;26;66179;4;63;Nikolaus LLC;5
2692;u;5;75900;0;370;Keebler - Bartell;7
2693;V;13;43781;8;253;Mohr and Sons;6
2694;I;23;32088;3;879;Block - Von;4
2695;N;11;28468;4;213;Dibbert, Willms and Reichel;0
2696;6;17;63633;6;337;Macejkovic - Dibbert;5
2697;l;6;29929;8;201;Vandervort - Yundt;2
2698;1;9;98584;9;482;McKenzie LLC;0
2699;a;14;40888;8;125;Feeney - O'Hara;10
2700;l;8;70017;2;369;Shields and Sons;3
2701;U;8;65571;4;436;Lakin - Labadie;0
2702;J;24;92258;10;309;Parisian, Bogan and Stokes;6
2703;D;6;75767;9;276;Marvin - Collier;0
2704;$;25;64498;5;375;Swift - Howell;6
2705;a;1;4737;4;647;Bednar LLC;6
2706;i;10;30407;3;873;Batz, Simonis and Gorczany;0
2707;T;29;82098;3;46;Stoltenberg - Murray;9
2708;0;23;19931;9;50;Ernser, Turner and Runolfsdottir;2
2709;3;28;96966;6;980;Raynor Inc;7
2710;l;24;6722;1;686;Greenholt - Lang;3
2711;l;5;74000;3;393;Flatley, Kuhn and Prosacco;2
2712;&;10;3473;7;740;Rippin and Sons;5
2713;Q;17;61716;2;721;Maggio, Lueilwitz and Altenwerth;1
2714;);24;10199;0;232;Erdman Group;9
2715;#;30;70062;9;218;Olson, Moen and Bergstrom;1
2716;!;12;65404;5;46;Wolff - Wuckert;1
2717;C;28;99148;2;200;Pfannerstill, Jakubowski and Leffler;4
2718;j;0;77675;2;835;Weber LLC;4
2719;C;0;1695;10;534;Boehm Inc;4
2720;7;4;32861;0;697;Halvorson - Carroll;10
2721;J;10;59374;8;260;Torp Inc;1
2722;k;18;79341;3;422;Parker - Renner;6
2723;m;3;68721;2;588;Stehr LLC;7
2724;b;28;90179;10;386;Waelchi - Schiller;4
2725;f;13;64888;8;888;Doyle Group;1
2726;Z;8;65563;4;127;Schulist LLC;6
2727;T;23;76127;5;946;Bergstrom - Goodwin;8
2728;Z;25;64702;4;335;Koch Group;8
2729;@;7;46235;6;105;Powlowski Group;8
2730;o;29;54965;3;986;Bailey Inc;7
2731;h;27;56684;0;106;Reynolds, Smith and Frami;3
2732;d;26;37219;1;782;Hackett, Swift and Mertz;6
2733;@;24;9621;4;595;Bergnaum, Roberts and Kuhic;10
2734;W;29;13770;5;537;Steuber, Kreiger and Jast;3
2735;M;5;22925;9;716;Cormier Inc;1
2736;R;0;88421;10;100;Mitchell - Bernhard;10
2737;x;28;11073;4;202;Howell - Considine;3
2738;o;26;45932;4;41;Buckridge - Murazik;9
2739;);11;31679;2;759;Boehm Inc;5
2740;r;2;5919;0;285;Borer - Von;5
2741;G;4;82026;9;644;Erdman Group;1
2742;3;18;75810;5;642;Turner - O'Hara;10
2743;#;29;47067;7;408;Feest - Reilly;1
2744;w;11;88388;3;690;Terry and Sons;8
2745;j;17;48362;0;485;Lebsack - Wilderman;9
2746;@;13;34044;5;507;Haag - Cruickshank;3
2747;N;29;90554;10;501;Yundt, Lowe and Klein;1
2748;E;24;85296;10;863;Hickle Group;7
2749;6;13;46419;7;673;Botsford LLC;1
2750;(;20;14104;3;18;Wilderman, Bashirian and Dicki;0
2751;f;27;21200;7;370;Cummings and Sons;6
2752;!;8;31634;4;559;Pagac, Mitchell and Bernhard;8
2753;p;29;10965;3;678;Fadel - Schoen;3
2754;M;6;72871;4;317;Krajcik LLC;6
2755;2;25;15812;8;251;Christiansen - O'Conner;5
2756;C;1;27397;7;215;Kuhn, Daugherty and Schimmel;0
2757;L;7;3211;5;117;Johnston - Gutkowski;10
2758;D;27;51714;10;875;Hartmann - Johnson;2
2759;v;4;93703;3;456;Hilpert Inc;3
2760;b;29;85214;0;715;Dooley Group;10
2761;G;9;73572;3;618;Wuckert Group;8
2762;G;12;20734;0;62;Dare, Bechtelar and Blick;2
2763;d;28;31335;0;435;Leannon - Aufderhar;8
2764;x;11;45245;8;712;Daniel - Emmerich;1
2765;I;15;30048;0;692;Rath - Grady;10
2766;M;10;38243;4;793;Mayer - Huels;4
2767;3;2;45927;8;874;Pfeffer, Runolfsdottir and Hamill;6
2768;l;0;63389;6;872;Breitenberg - Schamberger;6
2769;r;12;46168;0;16;Runte Group;5
2770;J;22;31890;8;657;Kertzmann, Steuber and Corkery;4
2771;B;17;70683;8;865;Gleason - Larkin;10
2772;0;14;56577;9;113;Harris, Prosacco and Howe;0
2773;p;22;10248;2;153;Legros, Frami and Bauch;9
2774;8;19;10547;4;436;Nikolaus - Yost;1
2775;s;29;91194;5;51;Hyatt - Graham;6
2776;^;12;11737;3;621;Stoltenberg, Thompson and Bogan;7
2777;d;25;30375;4;777;Witting LLC;9
2778;x;7;18244;2;262;Hermann, Crist and Brekke;10
2779;K;3;40836;6;890;Deckow, Mueller and Rempel;3
2780;5;10;87714;1;696;Hegmann, Daugherty and Gleichner;2
2781;z;11;94377;4;672;Mueller, Berge and Cole;3
2782;J;13;91372;7;357;Yundt LLC;1
2783;f;28;45706;10;571;Legros Inc;3
2784;Z;11;84299;1;589;Hudson - Dickens;6
2785;d;26;54155;10;880;Padberg - Gleason;10
2786;t;20;81264;0;459;Ledner, Torphy and Altenwerth;3
2787;o;3;69265;4;694;McLaughlin, Oberbrunner and Cummings;10
2788;$;7;32828;9;110;Frami - Aufderhar;2
2789;E;15;97357;1;0;Stiedemann, Hane and Tillman;4
2790;e;7;85386;6;642;Gibson LLC;8
2791;k;15;99974;0;316;Murphy, Walter and Beahan;3
2792;Z;16;76111;2;629;Spinka, Lind and Kerluke;4
2793;h;30;99621;0;653;Kris, Rolfson and VonRueden;4
2794;X;14;41499;7;559;Skiles, Schmeler and Feil;9
2795;0;24;90144;2;466;Schultz - Wintheiser;1
2796;F;3;51121;8;737;Mann Inc;10
2797;!;14;5712;2;258;Flatley and Sons;0
2798;v;5;60064;2;270;Monahan Inc;3
2799;H;22;46415;4;574;Schoen, Boyer and Morar;9
2800;%;30;26951;5;425;Steuber Inc;5
2801;b;6;75362;1;482;Lemke, Fadel and Mraz;4
2802;S;12;76612;1;920;Shanahan LLC;0
2803;j;8;83990;9;473;Corkery and Sons;6
2804;a;30;34353;3;41;Funk, Gibson and Murazik;1
2805;B;23;78521;10;113;Harvey LLC;3
2806;l;30;73995;5;723;Little Inc;4
2807;4;19;91475;4;127;Heaney, Gislason and Jones;1
2808;6;25;7516;6;863;Muller - Gulgowski;1
2809;r;27;20498;9;593;Schamberger Inc;5
2810;);20;70356;2;340;Murazik, Ankunding and Schaefer;7
2811;7;26;72530;8;639;Goodwin, White and Roob;6
2812;U;9;38446;9;677;Crist - Larkin;4
2813;i;23;29458;1;520;Hand, Haley and Wuckert;10
2814;m;5;60840;3;416;Bechtelar Group;6
2815;h;30;76475;10;477;Wilderman Inc;0
2816;^;6;20350;7;357;Hoppe, Padberg and Kozey;4
2817;V;11;70654;0;159;Rohan and Sons;8
2818;n;5;89314;9;390;Stiedemann LLC;9
2819;m;20;40256;0;763;Nienow - Halvorson;0
2820;7;11;26086;2;357;Mayer - Runolfsson;1
2821;$;20;43094;1;78;Dietrich - Willms;2
2822;w;26;74215;0;6;Reichert - Mills;5
2823;D;28;45992;8;748;Jacobi - Watsica;9
2824;w;25;89000;3;620;Jerde and Sons;4
2825;j;6;4113;7;20;Grimes Group;10
2826;&;29;48920;1;40;Cormier - Jones;6
2827;4;23;57345;2;117;Boehm Group;10
2828;a;9;95040;3;571;Lebsack Inc;5
2829;9;12;93197;2;751;Tillman Group;9
2830;N;2;31677;2;678;Torphy - Stokes;2
2831;$;29;79498;3;706;Bradtke Inc;5
2832;P;6;51291;7;17;Thiel - Wilkinson;2
2833;@;27;37515;8;698;Von Group;3
2834;b;26;55831;5;431;Wiegand - Lesch;6
2835;^;24;32653;8;460;Moore, Nader and Gislason;10
2836;Y;16;92009;7;115;Sawayn - Homenick;0
2837;3;9;40757;9;765;Bergstrom - Schiller;8
2838;l;10;54960;2;163;Klocko Group;5
2839;o;25;21811;0;962;Botsford Inc;4
2840;C;18;88646;10;809;Larson, Glover and Runte;10
2841;(;15;54764;7;518;O'Kon - Huels;6
2842;w;20;15529;3;594;Gutmann - Pacocha;9
2843;s;14;91569;10;57;Kemmer - Pfeffer;5
2844;e;19;92777;6;516;Mraz Group;4
2845;B;25;40168;3;590;Kovacek Inc;3
2846;b;3;72311;3;974;Donnelly - Schumm;0
2847;t;30;31269;1;638;Schowalter Inc;0
2848;K;21;48824;3;236;Durgan - Harris;0
2849;S;21;56884;8;315;Bosco, Fadel and McCullough;2
2850;q;26;983;7;408;Pfeffer, Rogahn and Heller;5
2851;s;9;30123;6;210;Swift - Ziemann;6
2852;j;3;52251;9;960;VonRueden Group;6
2853;8;25;43962;1;436;Jacobi - Smitham;1
2854;4;30;89980;1;6;Schmidt, Schulist and Tremblay;5
2855;3;23;2621;3;484;Runolfsson, Halvorson and Bosco;5
2856;a;13;72312;2;250;O'Conner Inc;4
2857;f;21;55064;7;641;Dickinson, Paucek and Leuschke;3
2858;);18;4254;8;563;Smith Inc;7
2859;9;10;3049;5;473;Turner and Sons;0
2860;f;26;11424;10;477;Little Group;7
2861;w;19;8183;9;829;Roob - Murphy;8
2862;Q;3;86650;0;982;McClure and Sons;0
2863;s;23;32226;0;58;Fahey, Hartmann and Cummings;0
2864;2;15;19349;8;694;Jones LLC;10
2865;P;1;56370;5;436;Emmerich, Luettgen and Kihn;0
2866;m;21;97539;9;589;Maggio, Franecki and Dare;3
2867;L;25;42531;6;473;Kohler, Mraz and Wehner;10
2868;6;1;31781;1;379;Franecki Group;0
2869;y;13;29603;10;605;Kertzmann LLC;8
2870;n;29;13974;0;144;Larson, Cartwright and Boyle;8
2871;n;4;88471;2;872;Bednar, Rowe and Roberts;1
2872;v;28;75380;0;40;Heathcote - Gislason;6
2873;p;12;11108;8;987;Hahn - Batz;10
2874;Z;9;51130;9;176;Schmitt - Littel;10
2875;X;4;26391;5;875;Wilkinson, O'Connell and Muller;3
2876;B;7;97495;1;946;Yundt Inc;9
2877;e;27;61473;0;495;Luettgen Inc;0
2878;4;27;89259;6;408;Blanda - Schowalter;5
2879;);18;94997;8;907;Dooley - Simonis;6
2880;p;23;13574;4;864;Abbott Group;7
2881;v;22;91969;1;950;Koepp Inc;0
2882;p;29;16812;6;744;Pacocha - Berge;7
2883;l;24;71878;9;595;Schowalter - Hoeger;6
2884;P;16;35054;2;487;Langworth, Lindgren and Lynch;6
2885;Y;22;46400;10;481;Altenwerth - Ritchie;10
2886;i;25;41912;1;516;Beatty LLC;9
2887;E;14;54291;3;280;Nader Group;1
2888;h;5;67637;0;777;Berge, Bogan and Bogan;4
2889;h;2;99435;6;596;Krajcik, Feeney and Boyer;9
2890;T;22;14136;4;588;Conroy LLC;9
2891;^;16;10144;6;569;Reichert - Hamill;4
2892;l;10;62714;2;316;Will, Friesen and Russel;9
2893;7;29;92305;9;545;Kris - Harris;3
2894;Q;5;32088;2;957;Kohler, O'Reilly and Thiel;2
2895;N;16;94563;0;481;Herzog - Zboncak;1
2896;H;3;10990;6;348;Bernier - Klocko;6
2897;j;20;26145;1;524;Gleichner - Prosacco;8
2898;4;26;55890;4;415;Gusikowski, Fahey and Tromp;5
2899;3;24;84739;5;265;Dicki - Gusikowski;9
2900;@;25;83376;4;571;Kohler, Stark and MacGyver;5
2901;1;26;79068;6;214;Hudson, Langworth and Mraz;8
2902;4;28;25979;1;178;Morissette, Miller and Hauck;3
2903;1;23;52854;2;362;Funk - Reilly;8
2904;J;2;52539;4;635;Kub, Metz and Bailey;6
2905;c;30;33259;4;906;Upton - Sipes;2
2906;u;16;85165;3;628;Osinski and Sons;6
2907;k;4;58013;5;848;Kertzmann LLC;6
2908;Q;4;68286;9;169;Brown Inc;8
2909;L;4;63671;10;938;Gorczany and Sons;8
2910;k;22;22704;7;36;Schiller, Durgan and Fahey;2
2911;U;15;49593;8;781;Shields - Schmitt;10
2912;G;13;47965;8;890;Legros and Sons;5
2913;^;5;40524;3;64;Legros, Hyatt and Sporer;6
2914;9;28;85896;3;181;Satterfield Inc;2
2915;e;24;53959;6;900;Bogisich, Nienow and Collier;6
2916;B;3;98988;8;356;O'Keefe Inc;9
2917;7;5;92003;5;929;Stamm and Sons;9
2918;P;30;39092;10;907;Feil LLC;10
2919;Q;19;48373;4;922;Hilll - Hirthe;6
2920;v;17;70755;5;430;Muller - Kshlerin;8
2921;T;23;40817;1;453;Mohr and Sons;4
2922;Y;4;37898;8;148;McGlynn Group;10
2923;Q;1;14935;1;974;Thompson - Nicolas;0
2924;X;25;84429;10;969;Fahey and Sons;1
2925;3;22;30854;10;375;Bechtelar, Veum and Terry;2
2926;I;5;9061;1;563;Kuvalis LLC;0
2927;5;19;23838;3;591;Feest - Grimes;6
2928;Z;10;10647;4;393;Streich, Hilpert and Rolfson;3
2929;J;25;98784;4;537;O'Connell Group;3
2930;R;28;39451;4;483;Shanahan and Sons;2
2931;$;2;12061;3;6;Morar - Rogahn;4
2932;^;10;28487;8;121;Schoen, Armstrong and Doyle;10
2933;Z;11;57340;10;795;Smitham, O'Keefe and Schamberger;10
2934;Q;18;85190;4;844;Leuschke Inc;0
2935;u;6;93221;5;776;Rohan and Sons;6
2936;i;14;35006;6;264;Stamm LLC;7
2937;B;24;97925;8;349;Roberts Inc;10
2938;^;14;69423;4;76;Hoeger - Stokes;5
2939;O;8;31884;7;78;Robel, Haley and Mante;6
2940;C;2;91062;8;381;Grady - Friesen;5
2941;2;29;35287;3;760;Bahringer, Weimann and Cruickshank;1
2942;k;29;78909;5;736;Aufderhar LLC;9
2943;D;16;72474;0;627;Steuber, Will and Connelly;5
2944;0;16;88068;2;185;Erdman, Brekke and Cartwright;0
2945;0;8;31477;1;391;Bruen, Turcotte and Keeling;5
2946;1;15;46298;7;511;Braun LLC;3
2947;G;23;57002;0;916;Von - Lemke;1
2948;3;29;60769;5;965;Rowe - Baumbach;0
2949;i;24;24334;6;548;Metz Group;5
2950;B;12;3706;4;403;Krajcik - Hessel;0
2951;2;25;4460;4;46;Marks, Roberts and O'Connell;7
2952;I;6;50220;1;66;Murazik Group;10
2953;2;14;36433;9;199;Abshire, Pollich and Swaniawski;9
2954;K;15;7266;0;914;Simonis - Heathcote;7
2955;i;24;79266;5;307;Hermann LLC;6
2956;S;18;71999;4;356;Morissette, Auer and Abernathy;10
2957;b;25;11819;0;586;Cummerata - Walter;9
2958;Q;12;20813;3;776;Beatty LLC;1
2959;b;29;73115;9;66;Erdman, Murray and Brakus;9
2960;P;27;91302;6;301;Spencer LLC;1
2961;k;17;9528;6;884;Dach - McDermott;10
2962;@;29;1461;0;50;Tromp, Prosacco and Ernser;1
2963;n;16;93274;7;966;Reinger and Sons;7
2964;t;13;77759;4;569;Schulist, Shanahan and Collier;1
2965;f;13;35197;5;789;Jakubowski, Schowalter and Gleichner;3
2966;2;8;86194;5;349;Russel, Lind and Olson;10
2967;Y;27;3819;9;626;Terry Group;2
2968;1;9;60655;2;98;Abshire Group;4
2969;%;24;57132;5;100;Hilpert - Swaniawski;8
2970;z;25;44191;2;153;Trantow and Sons;4
2971;K;16;23156;1;340;Wilkinson, Carter and Sporer;4
2972;#;5;37114;1;152;Blanda - Towne;9
2973;z;6;83166;2;318;Stehr - Boyle;6
2974;p;9;59585;10;571;Lindgren, Barrows and Schulist;8
2975;^;20;94701;9;655;Cruickshank, Muller and King;3
2976;I;10;56874;2;652;Schmitt, Gottlieb and Medhurst;6
2977;^;25;27516;3;575;Nolan - Goodwin;8
2978;S;24;55855;3;665;Boyle, Wiza and Brown;1
2979;$;18;92613;6;746;Bergnaum and Sons;7
2980;e;23;96357;5;143;Rosenbaum and Sons;0
2981;V;11;23286;5;178;Mertz - Hintz;6
2982;k;25;58426;8;193;Thiel, Hammes and O'Conner;6
2983;W;14;6068;4;446;Mraz, Fritsch and Oberbrunner;4
2984;A;1;99309;10;617;Collins - Walker;4
2985;O;10;12015;9;110;Doyle and Sons;3
2986;x;17;44180;2;849;Rowe LLC;2
2987;(;5;30011;6;129;Rolfson Group;2
2988;V;27;94195;3;497;Glover, Spinka and Pouros;5
2989;);15;53461;9;193;Quitzon - Bednar;7
2990;E;11;4212;10;246;Gorczany and Sons;10
2991;O;12;67720;5;59;Jacobi Group;10
2992;R;10;59608;10;770;Daugherty, Reichel and Howe;6
2993;6;28;2368;8;721;Hahn Group;8
2994;p;9;25059;10;90;Haag Inc;4
2995;*;5;70055;9;466;Lesch, Bauch and Weissnat;9
2996;h;7;33230;4;41;Wisozk and Sons;2
2997;w;11;12576;6;617;Parker - Koss;0
2998;S;0;40903;10;839;Zieme - Bechtelar;5
2999;j;5;89441;10;117;Lynch, Mayert and Abshire;5
3000;d;9;27630;8;395;Adams - Harris;9
3001;T;16;75607;3;510;Kihn and Sons;6
3002;5;21;70428;4;86;O'Hara Group;3
3003;4;4;84025;7;817;Larson Inc;2
3004;V;3;60429;3;622;Mraz LLC;7
3005;m;23;61671;8;229;Lesch, Ondricka and Kuvalis;0
3006;p;15;47778;2;116;Bruen - Fisher;5
3007;N;17;16979;1;36;Jacobs LLC;5
3008;a;13;22766;3;490;Wunsch, Streich and Reynolds;6
3009;$;13;26580;6;441;Nienow - Larkin;9
3010;9;21;84316;6;663;Raynor Inc;2
3011;E;16;90828;7;893;Adams - Konopelski;6
3012;S;1;56826;10;569;Mante - Yost;6
3013;a;13;53413;10;472;Volkman Inc;7
3014;D;17;77202;3;806;Roberts and Sons;1
3015;7;29;58367;2;860;Waelchi - Ebert;7
3016;k;9;27816;5;649;Roberts LLC;7
3017;V;12;57785;6;707;Lakin, McGlynn and Bashirian;7
3018;n;13;12119;10;884;Hansen - Oberbrunner;4
3019;P;12;60595;6;277;Leffler - Boyer;7
3020;z;0;57452;10;329;Schaden Group;3
3021;p;22;65164;3;231;Hettinger Group;10
3022;r;24;76377;4;507;Hettinger LLC;2
3023;K;28;74611;0;803;Hoeger, Gusikowski and Nikolaus;2
3024;v;13;74987;8;761;Powlowski, Macejkovic and Kerluke;9
3025;r;1;66068;10;150;Green, Hansen and McCullough;0
3026;M;21;25744;2;822;Friesen, Gusikowski and Miller;2
3027;k;22;90572;1;371;Russel Group;3
3028;d;21;94711;8;302;Stokes - Turner;4
3029;y;6;92698;7;612;Keeling, Macejkovic and Lockman;1
3030;B;21;21140;1;499;Kessler, Walsh and Denesik;7
3031;R;29;45783;6;866;Moore and Sons;3
3032;A;14;32958;2;711;Pfeffer, Thiel and Tillman;4
3033;5;6;35984;5;124;McKenzie, Hermiston and Fahey;4
3034;7;12;19083;10;604;Beatty - Huels;1
3035;O;5;80631;9;680;Schuster - Towne;7
3036;S;16;26872;5;85;Wisoky, Brakus and Tromp;1
3037;J;8;59676;1;419;Wyman - Pacocha;9
3038;u;4;78315;3;473;MacGyver, Boyle and Cremin;10
3039;G;6;52350;5;184;Mills, Jaskolski and Hudson;3
3040;Y;25;85027;10;211;Altenwerth, Medhurst and Little;7
3041;m;13;260;5;813;Reichert, Hudson and Robel;8
3042;H;6;36192;2;143;Romaguera Inc;5
3043;w;12;77918;4;867;Hartmann - Gleason;10
3044;#;23;44721;8;228;Cronin, Mertz and Zieme;6
3045;D;9;18876;7;52;Powlowski - Berge;3
3046;A;4;16889;8;848;Dickinson - Prosacco;5
3047;R;10;6310;8;721;DuBuque, Wuckert and Nolan;1
3048;Y;25;99145;10;982;Heidenreich, Bashirian and Rutherford;3
3049;f;21;10826;10;657;Harber Inc;3
3050;H;24;89829;7;310;McClure, Jones and Friesen;8
3051;v;4;95360;5;38;Windler and Sons;5
3052;5;25;12745;4;97;Bode, Douglas and Watsica;5
3053;t;4;90047;2;954;Pollich LLC;8
3054;!;22;96703;1;108;Schimmel - Monahan;10
3055;N;24;61919;10;490;Dickens Group;1
3056;m;12;84744;4;804;McClure LLC;6
3057;(;12;20077;8;29;Swift - Kunde;5
3058;F;2;800;3;880;Adams, Hartmann and Wiza;7
3059;C;9;26716;9;36;Hansen, Kozey and Swaniawski;1
3060;v;18;58542;10;741;Labadie - Hodkiewicz;8
3061;W;5;81754;9;1;Mohr - Walter;2
3062;^;19;24821;3;451;Grimes - Terry;2
3063;P;18;50734;8;868;Kuphal - Kreiger;9
3064;a;7;12628;5;250;Roob - Rohan;0
3065;A;2;63547;4;735;Huel and Sons;5
3066;T;6;2776;5;721;Jaskolski Inc;1
3067;F;29;39161;0;359;Kuhic - Schroeder;10
3068;6;2;1211;9;488;Bergstrom - Koelpin;1
3069;y;21;1697;10;852;Ebert LLC;5
3070;$;30;42420;0;592;Schamberger, Pouros and McDermott;1
3071;X;9;63572;4;183;D'Amore - Reinger;2
3072;z;12;68124;7;763;O'Hara Inc;8
3073;H;25;60740;4;978;Buckridge - Dickinson;1
3074;s;2;91560;10;244;Davis - Zieme;4
3075;H;16;2460;8;591;Wintheiser - Langworth;5
3076;R;7;11036;9;855;Bogan - Turcotte;1
3077;u;5;68568;8;329;Runolfsdottir LLC;4
3078;m;9;36976;4;704;Prosacco, Bailey and Reichel;5
3079;Q;23;66385;4;909;Kilback LLC;3
3080;p;3;21587;6;128;Cassin, Considine and Schulist;10
3081;T;0;66102;3;319;Bahringer, Armstrong and Renner;10
3082;S;9;24315;3;994;Hilll and Sons;9
3083;G;8;73113;2;381;Brown, Roob and Bode;5
3084;S;10;37979;4;648;Weimann - Treutel;5
3085;h;30;26891;0;398;Quitzon, Hilpert and Grimes;2
3086;o;26;95302;3;582;Lebsack Group;3
3087;M;27;54131;8;622;Stamm Inc;7
3088;x;3;1085;3;464;Strosin Group;7
3089;!;22;36133;2;345;Welch Group;7
3090;0;19;39969;8;211;Stoltenberg LLC;1
3091;J;4;13852;1;964;Quigley, Kulas and Heller;7
3092;m;30;94437;3;623;King, Lebsack and Schmeler;2
3093;y;4;620;0;654;Herzog - Ledner;6
3094;r;14;68881;3;906;Schmidt - Rogahn;4
3095;(;19;10439;2;43;Franey - Botsford;10
3096;3;29;48738;4;968;McDermott Inc;8
3097;);18;70909;5;228;Dach, Abernathy and Harvey;9
3098;w;0;55959;4;577;Homenick, Hegmann and Boehm;2
3099;S;23;54506;4;369;Howe, Schiller and Pouros;9
3100;L;4;97568;1;392;Borer, Leuschke and Kuhn;8
3101;H;20;12990;6;224;Mraz, Hirthe and Schuster;1
3102;X;14;66759;2;912;Heidenreich, Cormier and Ebert;7
3103;y;28;96433;2;300;Schuster Inc;4
3104;p;5;40877;5;812;Hammes Inc;6
3105;w;8;25956;7;593;Auer, Keebler and McLaughlin;4
3106;W;24;81615;4;388;Fisher, Baumbach and Kuhn;4
3107;h;17;16122;3;221;Robel and Sons;9
3108;z;2;12201;9;696;Ortiz Inc;8
3109;$;26;24139;7;734;Zboncak - Kutch;4
3110;E;14;35117;0;970;Hoeger, Wilkinson and Hammes;4
3111;b;4;68246;1;114;Champlin Group;1
3112;m;24;63143;9;471;Hegmann, Witting and Cole;6
3113;w;10;68266;8;873;Huels, Cummings and Jenkins;2
3114;y;29;71131;9;398;Jaskolski Inc;1
3115;N;20;75970;6;49;Rohan - Bosco;8
3116;2;18;77574;3;398;Luettgen, Mills and Denesik;7
3117;u;14;49864;8;78;Jacobi, Beer and Gleason;10
3118;E;15;10359;2;755;Adams - Kulas;10
3119;5;18;25451;3;615;Gottlieb Group;7
3120;@;18;38461;3;375;Lemke and Sons;5
3121;o;20;97856;3;820;Upton, Murphy and Kohler;3
3122;9;11;37839;6;117;Dickinson Group;2
3123;c;4;53435;1;98;Maggio Inc;3
3124;R;3;11499;3;4;Hamill - Shields;9
3125;G;0;6896;9;426;Jacobs, Friesen and Metz;10
3126;N;21;7033;8;777;Ankunding Group;9
3127;K;20;86253;1;489;Smitham - Goldner;1
3128;D;28;26031;7;292;Streich Group;4
3129;D;6;83337;3;733;Berge - Huel;1
3130;v;23;34442;6;6;Bode - Powlowski;4
3131;P;22;31096;7;779;Hyatt - Schamberger;0
3132;j;5;76380;6;181;Mitchell, McDermott and Sanford;4
3133;N;4;15841;7;80;Bergnaum - Kilback;0
3134;x;18;9858;6;502;Fay - Spencer;1
3135;g;8;57756;7;906;Hane - Collier;9
3136;#;28;26331;8;467;Kulas, Franecki and Runte;2
3137;m;10;46388;8;474;Becker, Brakus and Ortiz;10
3138;o;16;55358;2;195;Labadie - Beier;1
3139;M;11;79402;5;741;Moore, Gorczany and Reichel;4
3140;B;13;21687;6;73;Konopelski, Farrell and Quitzon;5
3141;n;6;40032;4;679;Schowalter Inc;0
3142;r;26;50044;4;907;Predovic, Crona and Veum;7
3143;W;10;31374;6;645;Leffler, Crona and Weimann;6
3144;7;20;73944;10;27;Skiles LLC;1
3145;W;8;97751;2;57;King - Stokes;3
3146;d;14;10606;4;622;Leannon LLC;3
3147;s;0;17976;2;822;Kilback LLC;7
3148;z;27;61773;3;149;Lynch and Sons;10
3149;9;10;39512;3;47;Heathcote - Smitham;3
3150;x;8;28881;1;690;Rath Group;0
3151;g;23;19930;0;857;Hoppe, Gleichner and Harvey;9
3152;e;12;32299;5;20;White - Heller;2
3153;a;12;75315;1;757;Kertzmann Inc;9
3154;7;4;47609;0;727;Maggio, Dicki and Hudson;1
3155;B;16;28898;10;86;Schiller, Bode and Volkman;9
3156;g;5;11522;10;634;Smith, McKenzie and Hermann;3
3157;k;12;21892;4;295;Yundt - Orn;1
3158;h;2;42049;9;416;Mraz LLC;0
3159;g;24;19605;1;923;Kuhic and Sons;0
3160;x;26;30158;10;582;Halvorson - Emard;4
3161;r;22;72200;4;961;Mann Group;3
3162;g;0;1630;4;390;Kreiger - Wyman;10
3163;m;15;14054;8;727;Volkman - Daugherty;1
3164;7;15;75963;1;385;Gutkowski Inc;7
3165;d;25;45792;3;314;Wunsch - Zulauf;10
3166;^;26;29710;2;839;Cartwright LLC;4
3167;n;6;14183;3;577;Kulas Group;10
3168;c;21;82805;9;279;Hand - Goyette;9
3169;i;28;32917;7;175;Bogisich - Paucek;4
3170;r;20;9306;8;560;Stamm Group;6
3171;3;2;47171;8;393;Buckridge - Muller;3
3172;U;27;96379;10;155;Howell, Welch and Armstrong;3
3173;e;13;20257;1;429;Ratke Group;5
3174;7;2;42152;0;935;Nikolaus - Hayes;4
3175;N;22;22275;3;114;Hermiston Inc;2
3176;8;10;54396;5;587;Kulas, McGlynn and Kilback;1
3177;1;7;99691;0;961;Mohr Inc;1
3178;i;27;33647;5;817;Hahn Group;7
3179;Q;21;61846;3;530;Wiegand - Tremblay;3
3180;2;30;79270;7;558;Braun - McKenzie;2
3181;L;13;52779;3;704;Aufderhar Inc;8
3182;U;21;47658;2;449;Green LLC;8
3183;I;21;72636;9;228;Abshire Group;4
