"item_id";"warehouse_place_id";"quantity_of_item";"days_until_end_storage"
"3167";"3167";"521";"443"
"3168";"3168";"568";"372"
"3169";"3169";"640";"178"
"3170";"3170";"996";"30"
"3171";"3171";"831";"123"
"3172";"3172";"323";"698"
"3173";"3173";"480";"618"
"3174";"3174";"601";"624"
"3175";"3175";"915";"561"
"3176";"3176";"317";"556"
"3177";"3177";"584";"637"
"3178";"3178";"716";"314"
"3179";"3179";"649";"17"
"3180";"3180";"950";"449"
"3181";"3181";"733";"183"
"3182";"3182";"288";"117"
"3183";"3183";"400";"931"
"3184";"3184";"828";"973"
"3185";"3185";"688";"877"
"3186";"3186";"270";"237"
"3187";"3187";"469";"778"
"3188";"3188";"642";"961"
"3189";"3189";"63";"580"
"3190";"3190";"15";"975"
"3191";"3191";"744";"805"
"3192";"3192";"905";"390"
"3193";"3193";"781";"498"
"3194";"3194";"790";"250"
"3195";"3195";"389";"13"
"3196";"3196";"245";"80"
"3197";"3197";"56";"613"
"3198";"3198";"897";"545"
"3199";"3199";"807";"546"
"3200";"3200";"356";"443"
"3201";"3201";"885";"517"
"3202";"3202";"777";"987"
"3203";"3203";"903";"116"
"3204";"3204";"683";"766"
"3205";"3205";"697";"176"
"3206";"3206";"787";"637"
"3207";"3207";"839";"847"
"3208";"3208";"319";"788"
"3209";"3209";"650";"197"
"3210";"3210";"980";"263"
"3211";"3211";"892";"544"
"3212";"3212";"650";"442"
"3213";"3213";"2";"73"
"3214";"3214";"701";"168"
"3215";"3215";"949";"868"
"3216";"3216";"961";"844"
"3217";"3217";"917";"762"
"3218";"3218";"615";"288"
"3219";"3219";"921";"924"
"3220";"3220";"988";"748"
"3221";"3221";"638";"879"
"3222";"3222";"610";"296"
"3223";"3223";"457";"350"
"3224";"3224";"906";"986"
"3225";"3225";"583";"29"
"3226";"3226";"9";"233"
"3227";"3227";"4";"60"
"3228";"3228";"643";"259"
"3229";"3229";"842";"733"
"3230";"3230";"652";"897"
"3231";"3231";"871";"738"
"3232";"3232";"556";"240"
"3233";"3233";"77";"648"
"3234";"3234";"830";"923"
"3235";"3235";"844";"804"
"3236";"3236";"743";"33"
"3237";"3237";"990";"414"
"3238";"3238";"876";"249"
"3239";"3239";"155";"408"
"3240";"3240";"709";"159"
"3241";"3241";"917";"650"
"3242";"3242";"883";"733"
"3243";"3243";"455";"78"
"3244";"3244";"913";"425"
"3245";"3245";"177";"580"
"3246";"3246";"120";"859"
"3247";"3247";"353";"920"
"3248";"3248";"395";"703"
"3249";"3249";"291";"252"
"3250";"3250";"707";"59"
"3251";"3251";"262";"783"
"3252";"3252";"716";"163"
"3253";"3253";"56";"522"
"3254";"3254";"890";"742"
"3255";"3255";"91";"441"
"3256";"3256";"847";"527"
"3257";"3257";"678";"902"
"3258";"3258";"209";"825"
"3259";"3259";"204";"170"
"3260";"3260";"152";"26"
"3261";"3261";"54";"428"
"3262";"3262";"570";"502"
"3263";"3263";"979";"758"
"3264";"3264";"996";"267"
"3265";"3265";"2";"967"
"3266";"3266";"321";"541"
"3267";"3267";"145";"726"
"3268";"3268";"494";"81"
"3269";"3269";"410";"827"
"3270";"3270";"699";"818"
"3271";"3271";"577";"711"
"3272";"3272";"268";"746"
"3273";"3273";"13";"118"
"3274";"3274";"626";"483"
"3275";"3275";"449";"349"
"3276";"3276";"157";"852"
"3277";"3277";"312";"781"
"3278";"3278";"558";"344"
"3279";"3279";"109";"522"
"3280";"3280";"329";"226"
"3281";"3281";"627";"982"
"3282";"3282";"681";"658"
"3283";"3283";"896";"252"
"3284";"3284";"72";"26"
"3285";"3285";"452";"308"
"3286";"3286";"237";"928"
"3287";"3287";"926";"485"
"3288";"3288";"85";"948"
"3289";"3289";"744";"525"
"3290";"3290";"558";"700"
"3291";"3291";"893";"797"
"3292";"3292";"103";"76"
"3293";"3293";"371";"779"
"3294";"3294";"296";"231"
"3295";"3295";"234";"615"
"3296";"3296";"693";"735"
"3297";"3297";"13";"161"
"3298";"3298";"930";"725"
"3299";"3299";"456";"337"
"3300";"3300";"570";"546"
"3301";"3301";"836";"494"
"3302";"3302";"824";"949"
"3303";"3303";"615";"372"
"3304";"3304";"996";"838"
"3305";"3305";"840";"729"
"3306";"3306";"728";"301"
"3307";"3307";"490";"177"
"3308";"3308";"171";"822"
"3309";"3309";"460";"279"
"3310";"3310";"19";"715"
"3311";"3311";"396";"566"
"3312";"3312";"440";"792"
"3313";"3313";"176";"666"
"3314";"3314";"58";"706"
"3315";"3315";"213";"867"
"3316";"3316";"303";"131"
"3317";"3317";"750";"564"
"3318";"3318";"920";"831"
"3319";"3319";"583";"797"
"3320";"3320";"764";"131"
"3321";"3321";"792";"739"
"3322";"3322";"900";"528"
"3323";"3323";"299";"219"
"3324";"3324";"911";"71"
"3325";"3325";"256";"746"
"3326";"3326";"694";"346"
"3327";"3327";"598";"656"
"3328";"3328";"171";"12"
"3329";"3329";"494";"497"
"3330";"3330";"152";"365"
"3331";"3331";"230";"435"
"3332";"3332";"458";"371"
"3333";"3333";"33";"781"
"3334";"3334";"211";"893"
"3335";"3335";"643";"301"
"3336";"3336";"80";"153"
"3337";"3337";"929";"372"
"3338";"3338";"680";"160"
"3339";"3339";"619";"828"
"3340";"3340";"411";"506"
"3341";"3341";"657";"42"
"3342";"3342";"933";"293"
"3343";"3343";"278";"298"
"3344";"3344";"329";"586"
"3345";"3345";"334";"963"
"3346";"3346";"155";"580"
"3347";"3347";"300";"720"
"3348";"3348";"340";"208"
"3349";"3349";"132";"401"
"3350";"3350";"33";"154"
"3351";"3351";"693";"802"
"3352";"3352";"625";"525"
"3353";"3353";"226";"916"
"3354";"3354";"757";"978"
"3355";"3355";"320";"307"
"3356";"3356";"462";"311"
"3357";"3357";"755";"986"
"3358";"3358";"769";"973"
"3359";"3359";"711";"633"
"3360";"3360";"305";"327"
"3361";"3361";"556";"824"
"3362";"3362";"495";"114"
"3363";"3363";"875";"394"
"3364";"3364";"607";"673"
"3365";"3365";"345";"317"
"3366";"3366";"772";"321"
"3367";"3367";"508";"199"
"3368";"3368";"332";"38"
"3369";"3369";"451";"624"
"3370";"3370";"610";"231"
"3371";"3371";"985";"327"
"3372";"3372";"516";"718"
"3373";"3373";"457";"314"
"3374";"3374";"369";"855"
"3375";"3375";"115";"874"
"3376";"3376";"887";"370"
"3377";"3377";"357";"941"
"3378";"3378";"4";"991"
"3379";"3379";"152";"151"
"3380";"3380";"635";"95"
"3381";"3381";"78";"421"
"3382";"3382";"163";"772"
"3383";"3383";"577";"16"
"3384";"3384";"229";"504"
"3385";"3385";"522";"622"
"3386";"3386";"970";"757"
"3387";"3387";"737";"919"
"3388";"3388";"771";"428"
"3389";"3389";"515";"344"
"3390";"3390";"597";"570"
"3391";"3391";"912";"948"
"3392";"3392";"464";"555"
"3393";"3393";"101";"769"
"3394";"3394";"654";"143"
"3395";"3395";"864";"861"
"3396";"3396";"666";"931"
"3397";"3397";"388";"89"
"3398";"3398";"689";"749"
"3399";"3399";"684";"850"
"3400";"3400";"650";"383"
"3401";"3401";"68";"942"
"3402";"3402";"481";"796"
"3403";"3403";"231";"917"
"3404";"3404";"519";"333"
"3405";"3405";"604";"356"
"3406";"3406";"852";"345"
"3407";"3407";"902";"102"
"3408";"3408";"144";"718"
"3409";"3409";"642";"494"
"3410";"3410";"249";"224"
"3411";"3411";"956";"373"
"3412";"3412";"267";"635"
"3413";"3413";"655";"459"
"3414";"3414";"637";"138"
"3415";"3415";"468";"497"
"3416";"3416";"316";"305"
"3417";"3417";"800";"563"
"3418";"3418";"887";"669"
"3419";"3419";"866";"109"
"3420";"3420";"605";"252"
"3421";"3421";"216";"266"
"3422";"3422";"503";"620"
"3423";"3423";"703";"101"
"3424";"3424";"512";"309"
"3425";"3425";"127";"398"
"3426";"3426";"564";"744"
"3427";"3427";"31";"704"
"3428";"3428";"742";"554"
"3429";"3429";"146";"126"
"3430";"3430";"169";"382"
"3431";"3431";"884";"233"
"3432";"3432";"751";"611"
"3433";"3433";"633";"44"
"3434";"3434";"557";"692"
"3435";"3435";"681";"424"
"3436";"3436";"374";"425"
"3437";"3437";"845";"92"
"3438";"3438";"684";"410"
"3439";"3439";"621";"709"
"3440";"3440";"974";"527"
"3441";"3441";"895";"994"
"3442";"3442";"169";"576"
"3443";"3443";"236";"343"
"3444";"3444";"51";"888"
"3445";"3445";"786";"342"
"3446";"3446";"585";"903"
"3447";"3447";"682";"76"
"3448";"3448";"314";"751"
"3449";"3449";"760";"341"
"3450";"3450";"67";"172"
"3451";"3451";"608";"153"
"3452";"3452";"552";"677"
"3453";"3453";"154";"651"
"3454";"3454";"513";"571"
"3455";"3455";"350";"727"
"3456";"3456";"82";"47"
"3457";"3457";"309";"848"
"3458";"3458";"386";"498"
"3459";"3459";"651";"765"
"3460";"3460";"256";"427"
"3461";"3461";"426";"272"
"3462";"3462";"654";"973"
"3463";"3463";"413";"5"
"3464";"3464";"863";"838"
"3465";"3465";"704";"279"
"3466";"3466";"41";"680"
"3467";"3467";"816";"899"
"3468";"3468";"932";"515"
"3469";"3469";"551";"226"
"3470";"3470";"534";"64"
"3471";"3471";"554";"446"
"3472";"3472";"643";"593"
"3473";"3473";"913";"679"
"3474";"3474";"692";"617"
"3475";"3475";"176";"572"
"3476";"3476";"585";"879"
"3477";"3477";"544";"661"
"3478";"3478";"22";"823"
"3479";"3479";"401";"702"
"3480";"3480";"615";"681"
"3481";"3481";"184";"521"
"3482";"3482";"963";"712"
"3483";"3483";"434";"515"
"3484";"3484";"497";"120"
"3485";"3485";"496";"329"
"3486";"3486";"558";"303"
"3487";"3487";"219";"696"
"3488";"3488";"410";"286"
"3489";"3489";"397";"497"
"3490";"3490";"313";"230"
"3491";"3491";"172";"913"
"3492";"3492";"81";"862"
"3493";"3493";"437";"350"
"3494";"3494";"24";"748"
"3495";"3495";"362";"389"
"3496";"3496";"847";"921"
"3497";"3497";"578";"761"
"3498";"3498";"526";"972"
"3499";"3499";"678";"522"
"3500";"3500";"68";"903"
"3501";"3501";"647";"57"
"3502";"3502";"252";"739"
"3503";"3503";"606";"578"
"3504";"3504";"708";"423"
"3505";"3505";"488";"198"
"3506";"3506";"810";"747"
"3507";"3507";"218";"130"
"3508";"3508";"786";"84"
"3509";"3509";"369";"613"
"3510";"3510";"689";"166"
"3511";"3511";"934";"425"
"3512";"3512";"864";"788"
"3513";"3513";"231";"819"
"3514";"3514";"445";"100"
"3515";"3515";"903";"974"
"3516";"3516";"197";"274"
"3517";"3517";"57";"716"
"3518";"3518";"585";"293"
"3519";"3519";"29";"712"
"3520";"3520";"537";"939"
"3521";"3521";"166";"603"
"3522";"3522";"536";"125"
"3523";"3523";"97";"426"
"3524";"3524";"977";"607"
"3525";"3525";"695";"258"
"3526";"3526";"19";"730"
"3527";"3527";"752";"565"
"3528";"3528";"208";"646"
"3529";"3529";"519";"561"
"3530";"3530";"662";"268"
"3531";"3531";"582";"361"
"3532";"3532";"154";"266"
"3533";"3533";"928";"559"
"3534";"3534";"732";"110"
"3535";"3535";"308";"880"
"3536";"3536";"752";"407"
"3537";"3537";"112";"405"
"3538";"3538";"60";"611"
"3539";"3539";"593";"587"
"3540";"3540";"858";"528"
"3541";"3541";"102";"762"
"3542";"3542";"767";"159"
"3543";"3543";"263";"137"
"3544";"3544";"316";"545"
"3545";"3545";"641";"182"
"3546";"3546";"148";"907"
"3547";"3547";"286";"696"
"3548";"3548";"702";"542"
"3549";"3549";"470";"327"
"3550";"3550";"151";"674"
"3551";"3551";"589";"614"
"3552";"3552";"222";"406"
"3553";"3553";"631";"549"
"3554";"3554";"112";"113"
"3555";"3555";"769";"884"
"3556";"3556";"718";"697"
"3557";"3557";"792";"803"
"3558";"3558";"489";"687"
"3559";"3559";"692";"101"
"3560";"3560";"942";"390"
"3561";"3561";"558";"617"
"3562";"3562";"323";"113"
"3563";"3563";"214";"746"
"3564";"3564";"254";"57"
"3565";"3565";"736";"176"
"3566";"3566";"998";"626"
"3567";"3567";"830";"545"
"3568";"3568";"378";"478"
"3569";"3569";"849";"924"
"3570";"3570";"85";"947"
"3571";"3571";"38";"202"
"3572";"3572";"519";"991"
"3573";"3573";"565";"257"
"3574";"3574";"513";"198"
"3575";"3575";"381";"744"
"3576";"3576";"970";"377"
"3577";"3577";"884";"565"
"3578";"3578";"497";"735"
"3579";"3579";"887";"921"
"3580";"3580";"378";"60"
"3581";"3581";"503";"236"
"3582";"3582";"930";"108"
"3583";"3583";"213";"672"
"3584";"3584";"395";"223"
"3585";"3585";"25";"789"
"3586";"3586";"305";"301"
"3587";"3587";"356";"341"
"3588";"3588";"321";"560"
"3589";"3589";"654";"791"
"3590";"3590";"400";"41"
"3591";"3591";"920";"653"
"3592";"3592";"679";"42"
"3593";"3593";"739";"628"
"3594";"3594";"232";"453"
"3595";"3595";"173";"546"
"3596";"3596";"593";"510"
"3597";"3597";"572";"267"
"3598";"3598";"308";"898"
"3599";"3599";"541";"906"
"3600";"3600";"569";"990"
"3601";"3601";"491";"639"
"3602";"3602";"203";"339"
"3603";"3603";"669";"197"
"3604";"3604";"379";"3"
"3605";"3605";"693";"638"
"3606";"3606";"212";"460"
"3607";"3607";"817";"514"
"3608";"3608";"155";"858"
"3609";"3609";"607";"684"
"3610";"3610";"338";"782"
"3611";"3611";"244";"667"
"3612";"3612";"473";"761"
"3613";"3613";"386";"428"
"3614";"3614";"868";"775"
"3615";"3615";"505";"648"
"3616";"3616";"730";"544"
"3617";"3617";"362";"741"
"3618";"3618";"409";"668"
"3619";"3619";"554";"643"
"3620";"3620";"731";"870"
"3621";"3621";"277";"155"
"3622";"3622";"853";"740"
"3623";"3623";"80";"564"
"3624";"3624";"210";"18"
"3625";"3625";"386";"346"
"3626";"3626";"366";"82"
"3627";"3627";"830";"379"
"3628";"3628";"383";"637"
"3629";"3629";"208";"338"
"3630";"3630";"395";"288"
"3631";"3631";"540";"283"
"3632";"3632";"776";"513"
"3633";"3633";"234";"167"
"3634";"3634";"33";"28"
"3635";"3635";"694";"866"
"3636";"3636";"562";"286"
"3637";"3637";"450";"832"
"3638";"3638";"287";"187"
"3639";"3639";"629";"397"
"3640";"3640";"835";"876"
"3641";"3641";"846";"587"
"3642";"3642";"599";"788"
"3643";"3643";"761";"618"
"3644";"3644";"848";"452"
"3645";"3645";"715";"526"
"3646";"3646";"718";"982"
"3647";"3647";"860";"436"
"3648";"3648";"83";"886"
"3649";"3649";"689";"762"
"3650";"3650";"339";"208"
"3651";"3651";"308";"500"
"3652";"3652";"543";"640"
"3653";"3653";"576";"33"
"3654";"3654";"978";"873"
"3655";"3655";"808";"663"
"3656";"3656";"83";"164"
"3657";"3657";"305";"141"
"3658";"3658";"73";"794"
"3659";"3659";"521";"391"
"3660";"3660";"994";"880"
"3661";"3661";"423";"146"
"3662";"3662";"144";"647"
"3663";"3663";"110";"516"
"3664";"3664";"568";"305"
"3665";"3665";"955";"236"
"3666";"3666";"344";"235"
"3667";"3667";"616";"713"
"3668";"3668";"728";"994"
"3669";"3669";"544";"520"
"3670";"3670";"367";"163"
"3671";"3671";"896";"600"
"3672";"3672";"702";"171"
"3673";"3673";"0";"762"
"3674";"3674";"862";"168"
"3675";"3675";"807";"246"
"3676";"3676";"228";"336"
"3677";"3677";"118";"723"
"3678";"3678";"914";"80"
"3679";"3679";"374";"213"
"3680";"3680";"650";"622"
"3681";"3681";"448";"413"
"3682";"3682";"907";"982"
"3683";"3683";"123";"864"
"3684";"3684";"728";"531"
"3685";"3685";"224";"193"
"3686";"3686";"348";"44"
"3687";"3687";"304";"749"
"3688";"3688";"502";"423"
"3689";"3689";"39";"282"
"3690";"3690";"606";"503"
"3691";"3691";"148";"728"
"3692";"3692";"500";"140"
"3693";"3693";"223";"74"
"3694";"3694";"786";"509"
"3695";"3695";"137";"966"
"3696";"3696";"184";"418"
"3697";"3697";"151";"602"
"3698";"3698";"45";"763"
"3699";"3699";"479";"28"
"3700";"3700";"273";"699"
"3701";"3701";"592";"976"
"3702";"3702";"835";"647"
"3703";"3703";"66";"463"
"3704";"3704";"521";"260"
"3705";"3705";"297";"990"
"3706";"3706";"142";"692"
"3707";"3707";"265";"773"
"3708";"3708";"867";"840"
"3709";"3709";"835";"281"
"3710";"3710";"926";"431"
"3711";"3711";"843";"400"
"3712";"3712";"292";"619"
"3713";"3713";"903";"356"
"3714";"3714";"511";"387"
"3715";"3715";"790";"315"
"3716";"3716";"656";"236"
"3717";"3717";"36";"983"
"3718";"3718";"980";"296"
"3719";"3719";"696";"466"
"3720";"3720";"990";"689"
"3721";"3721";"826";"221"
"3722";"3722";"647";"104"
"3723";"3723";"492";"653"
"3724";"3724";"855";"235"
"3725";"3725";"478";"970"
"3726";"3726";"515";"50"
"3727";"3727";"874";"436"
"3728";"3728";"853";"30"
"3729";"3729";"429";"846"
"3730";"3730";"211";"210"
"3731";"3731";"783";"85"
"3732";"3732";"997";"438"
"3733";"3733";"958";"765"
"3734";"3734";"109";"683"
"3735";"3735";"303";"895"
"3736";"3736";"402";"491"
"3737";"3737";"231";"486"
"3738";"3738";"381";"735"
"3739";"3739";"789";"592"
"3740";"3740";"447";"328"
"3741";"3741";"902";"138"
"3742";"3742";"704";"534"
"3743";"3743";"780";"355"
"3744";"3744";"985";"46"
"3745";"3745";"238";"675"
"3746";"3746";"298";"565"
"3747";"3747";"158";"593"
"3748";"3748";"54";"711"
"3749";"3749";"946";"972"
"3750";"3750";"698";"593"
"3751";"3751";"7";"886"
"3752";"3752";"260";"267"
"3753";"3753";"39";"141"
"3754";"3754";"400";"564"
"3755";"3755";"10";"577"
"3756";"3756";"535";"463"
"3757";"3757";"43";"998"
"3758";"3758";"202";"318"
"3759";"3759";"201";"767"
"3760";"3760";"850";"245"
"3761";"3761";"361";"363"
"3762";"3762";"232";"832"
"3763";"3763";"498";"117"
"3764";"3764";"858";"518"
"3765";"3765";"717";"652"
"3766";"3766";"529";"925"
"3767";"3767";"811";"138"
"3768";"3768";"336";"919"
"3769";"3769";"916";"436"
"3770";"3770";"958";"259"
"3771";"3771";"34";"377"
"3772";"3772";"61";"666"
"3773";"3773";"548";"516"
"3774";"3774";"61";"770"
"3775";"3775";"731";"60"
"3776";"3776";"847";"479"
"3777";"3777";"221";"840"
"3778";"3778";"668";"934"
"3779";"3779";"430";"564"
"3780";"3780";"410";"805"
"3781";"3781";"483";"202"
"3782";"3782";"676";"12"
"3783";"3783";"961";"485"
"3784";"3784";"925";"263"
"3785";"3785";"733";"997"
"3786";"3786";"503";"700"
"3787";"3787";"150";"297"
"3788";"3788";"547";"704"
"3789";"3789";"526";"139"
"3790";"3790";"538";"80"
"3791";"3791";"49";"191"
"3792";"3792";"123";"837"
"3793";"3793";"161";"231"
"3794";"3794";"972";"768"
"3795";"3795";"775";"283"
"3796";"3796";"133";"248"
"3797";"3797";"711";"893"
"3798";"3798";"259";"836"
"3799";"3799";"560";"387"
"3800";"3800";"827";"931"
"3801";"3801";"219";"601"
"3802";"3802";"833";"621"
"3803";"3803";"554";"427"
"3804";"3804";"683";"303"
"3805";"3805";"156";"726"
"3806";"3806";"974";"574"
"3807";"3807";"344";"659"
"3808";"3808";"684";"732"
"3809";"3809";"376";"109"
"3810";"3810";"814";"765"
"3811";"3811";"985";"455"
"3812";"3812";"250";"883"
"3813";"3813";"277";"792"
"3814";"3814";"473";"748"
"3815";"3815";"698";"641"
"3816";"3816";"652";"706"
"3817";"3817";"485";"963"
"3818";"3818";"268";"599"
"3819";"3819";"449";"736"
"3820";"3820";"627";"678"
"3821";"3821";"96";"819"
"3822";"3822";"412";"583"
"3823";"3823";"867";"566"
"3824";"3824";"757";"881"
"3825";"3825";"78";"55"
"3826";"3826";"74";"587"
"3827";"3827";"626";"707"
"3828";"3828";"623";"350"
"3829";"3829";"607";"990"
"3830";"3830";"599";"931"
"3831";"3831";"22";"276"
"3832";"3832";"530";"853"
"3833";"3833";"578";"287"
"3834";"3834";"574";"629"
"3835";"3835";"61";"977"
"3836";"3836";"242";"224"
"3837";"3837";"366";"777"
"3838";"3838";"664";"283"
"3839";"3839";"469";"140"
"3840";"3840";"638";"786"
"3841";"3841";"712";"422"
"3842";"3842";"735";"801"
"3843";"3843";"886";"316"
"3844";"3844";"591";"427"
"3845";"3845";"11";"162"
"3846";"3846";"773";"438"
"3847";"3847";"311";"435"
"3848";"3848";"226";"409"
"3849";"3849";"877";"689"
"3850";"3850";"637";"478"
"3851";"3851";"409";"742"
"3852";"3852";"869";"320"
"3853";"3853";"232";"17"
"3854";"3854";"707";"566"
"3855";"3855";"142";"551"
"3856";"3856";"380";"965"
"3857";"3857";"946";"810"
"3858";"3858";"473";"225"
"3859";"3859";"908";"793"
"3860";"3860";"744";"359"
"3861";"3861";"415";"89"
"3862";"3862";"773";"978"
"3863";"3863";"503";"837"
"3864";"3864";"623";"607"
"3865";"3865";"325";"637"
"3866";"3866";"483";"518"
"3867";"3867";"796";"582"
"3868";"3868";"573";"330"
"3869";"3869";"956";"290"
"3870";"3870";"584";"518"
"3871";"3871";"918";"64"
"3872";"3872";"40";"301"
"3873";"3873";"473";"913"
"3874";"3874";"821";"985"
"3875";"3875";"697";"9"
"3876";"3876";"598";"999"
"3877";"3877";"655";"107"
"3878";"3878";"286";"30"
"3879";"3879";"6";"363"
"3880";"3880";"595";"602"
"3881";"3881";"219";"215"
"3882";"3882";"726";"612"
"3883";"3883";"507";"105"
"3884";"3884";"978";"360"
"3885";"3885";"713";"756"
"3886";"3886";"978";"792"
"3887";"3887";"187";"950"
"3888";"3888";"692";"492"
"3889";"3889";"425";"186"
"3890";"3890";"586";"58"
"3891";"3891";"553";"994"
"3892";"3892";"728";"601"
"3893";"3893";"456";"324"
"3894";"3894";"205";"222"
"3895";"3895";"442";"696"
"3896";"3896";"447";"888"
"3897";"3897";"723";"874"
"3898";"3898";"342";"712"
"3899";"3899";"682";"213"
"3900";"3900";"270";"651"
"3901";"3901";"796";"26"
"3902";"3902";"655";"945"
"3903";"3903";"984";"554"
"3904";"3904";"500";"729"
"3905";"3905";"427";"6"
"3906";"3906";"255";"564"
"3907";"3907";"191";"479"
"3908";"3908";"766";"256"
"3909";"3909";"170";"651"
"3910";"3910";"776";"483"
"3911";"3911";"19";"208"
"3912";"3912";"80";"662"
"3913";"3913";"290";"95"
"3914";"3914";"575";"592"
"3915";"3915";"70";"553"
"3916";"3916";"259";"438"
"3917";"3917";"916";"956"
"3918";"3918";"999";"149"
"3919";"3919";"477";"554"
"3920";"3920";"406";"896"
"3921";"3921";"862";"491"
"3922";"3922";"691";"260"
"3923";"3923";"746";"604"
"3924";"3924";"494";"689"
"3925";"3925";"32";"309"
"3926";"3926";"15";"428"
"3927";"3927";"388";"209"
"3928";"3928";"824";"604"
"3929";"3929";"480";"511"
"3930";"3930";"151";"393"
"3931";"3931";"696";"13"
"3932";"3932";"531";"839"
"3933";"3933";"738";"230"
"3934";"3934";"485";"681"
"3935";"3935";"561";"306"
"3936";"3936";"984";"442"
"3937";"3937";"609";"696"
"3938";"3938";"961";"372"
"3939";"3939";"125";"13"
"3940";"3940";"780";"757"
"3941";"3941";"852";"712"
"3942";"3942";"731";"641"
"3943";"3943";"447";"9"
"3944";"3944";"334";"512"
"3945";"3945";"573";"895"
"3946";"3946";"388";"508"
"3947";"3947";"841";"287"
"3948";"3948";"664";"558"
"3949";"3949";"905";"218"
"3950";"3950";"591";"819"
"3951";"3951";"628";"618"
"3952";"3952";"484";"340"
"3953";"3953";"895";"638"
"3954";"3954";"542";"501"
"3955";"3955";"456";"901"
"3956";"3956";"11";"121"
"3957";"3957";"834";"622"
"3958";"3958";"372";"395"
"3959";"3959";"70";"8"
"3960";"3960";"547";"681"
"3961";"3961";"745";"642"
"3962";"3962";"657";"659"
"3963";"3963";"41";"500"
"3964";"3964";"610";"775"
"3965";"3965";"311";"760"
"3966";"3966";"77";"60"
"3967";"3967";"53";"576"
"3968";"3968";"685";"399"
"3969";"3969";"925";"446"
"3970";"3970";"217";"24"
"3971";"3971";"545";"87"
"3972";"3972";"366";"726"
"3973";"3973";"381";"8"
"3974";"3974";"953";"453"
"3975";"3975";"423";"560"
"3976";"3976";"529";"51"
"3977";"3977";"197";"821"
"3978";"3978";"386";"997"
"3979";"3979";"297";"859"
"3980";"3980";"128";"488"
