"storage_item_ID";"employee_id";"date";"element_quantity";"total";"type_ID"
"2698";"2698";"2024_06_04";"698";"48712";"1"
"2699";"2699";"2024_06_04";"415";"73678";"0"
"2700";"2700";"2024_06_04";"283";"71251";"1"
"2701";"2701";"2024_06_04";"888";"64225";"2"
"2702";"2702";"2024_06_04";"444";"5192";"0"
"2703";"2703";"2024_06_04";"192";"60212";"0"
"2704";"2704";"2024_06_04";"389";"75459";"0"
"2705";"2705";"2024_06_04";"910";"45187";"2"
"2706";"2706";"2024_06_04";"408";"95374";"0"
"2707";"2707";"2024_06_04";"794";"19454";"2"
"2708";"2708";"2024_06_04";"125";"95486";"0"
"2709";"2709";"2024_06_04";"4";"86638";"0"
"2710";"2710";"2024_06_04";"494";"17416";"2"
"2711";"2711";"2024_06_04";"855";"70108";"0"
"2712";"2712";"2024_06_04";"665";"4394";"0"
"2713";"2713";"2024_06_04";"288";"19780";"1"
"2714";"2714";"2024_06_04";"443";"34853";"2"
"2715";"2715";"2024_06_04";"756";"33453";"0"
"2716";"2716";"2024_06_04";"722";"958";"1"
"2717";"2717";"2024_06_04";"244";"29335";"0"
"2718";"2718";"2024_06_04";"447";"3776";"0"
"2719";"2719";"2024_06_04";"622";"96406";"2"
"2720";"2720";"2024_06_04";"745";"27851";"2"
"2721";"2721";"2024_06_04";"449";"97398";"1"
"2722";"2722";"2024_06_04";"132";"73377";"1"
"2723";"2723";"2024_06_04";"961";"27001";"0"
"2724";"2724";"2024_06_04";"451";"94523";"1"
"2725";"2725";"2024_06_04";"532";"1017";"1"
"2726";"2726";"2024_06_04";"299";"61122";"1"
"2727";"2727";"2024_06_04";"710";"31349";"0"
"2728";"2728";"2024_06_04";"865";"36833";"0"
"2729";"2729";"2024_06_04";"593";"56141";"2"
"2730";"2730";"2024_06_04";"213";"61922";"0"
"2731";"2731";"2024_06_04";"11";"93104";"0"
"2732";"2732";"2024_06_04";"931";"47058";"1"
"2733";"2733";"2024_06_04";"934";"59056";"0"
"2734";"2734";"2024_06_04";"821";"31908";"0"
"2735";"2735";"2024_06_04";"313";"63232";"0"
"2736";"2736";"2024_06_04";"77";"64214";"2"
"2737";"2737";"2024_06_04";"321";"46857";"0"
"2738";"2738";"2024_06_04";"972";"68418";"0"
"2739";"2739";"2024_06_04";"948";"48328";"0"
"2740";"2740";"2024_06_04";"212";"24503";"2"
"2741";"2741";"2024_06_04";"150";"90981";"0"
"2742";"2742";"2024_06_04";"810";"14715";"1"
"2743";"2743";"2024_06_04";"513";"87548";"0"
"2744";"2744";"2024_06_04";"782";"61091";"2"
"2745";"2745";"2024_06_04";"20";"27266";"2"
"2746";"2746";"2024_06_04";"275";"65613";"1"
"2747";"2747";"2024_06_04";"595";"28206";"2"
"2748";"2748";"2024_06_04";"577";"35362";"1"
"2749";"2749";"2024_06_04";"533";"84684";"0"
"2750";"2750";"2024_06_04";"613";"8453";"0"
"2751";"2751";"2024_06_04";"61";"44987";"1"
"2752";"2752";"2024_06_04";"61";"16611";"1"
"2753";"2753";"2024_06_04";"185";"93459";"0"
"2754";"2754";"2024_06_04";"418";"75498";"2"
"2755";"2755";"2024_06_04";"485";"15472";"2"
"2756";"2756";"2024_06_04";"90";"76401";"0"
"2757";"2757";"2024_06_04";"9";"25619";"0"
"2758";"2758";"2024_06_04";"635";"63649";"2"
"2759";"2759";"2024_06_04";"107";"54917";"1"
"2760";"2760";"2024_06_04";"527";"70468";"0"
"2761";"2761";"2024_06_04";"833";"93993";"1"
"2762";"2762";"2024_06_04";"851";"63038";"0"
"2763";"2763";"2024_06_04";"491";"74773";"1"
"2764";"2764";"2024_06_04";"57";"89195";"2"
"2765";"2765";"2024_06_04";"118";"3281";"1"
"2766";"2766";"2024_06_04";"956";"50614";"0"
"2767";"2767";"2024_06_04";"934";"1424";"0"
"2768";"2768";"2024_06_04";"889";"40090";"2"
"2769";"2769";"2024_06_04";"440";"69222";"0"
"2770";"2770";"2024_06_04";"586";"91211";"0"
"2771";"2771";"2024_06_04";"214";"2136";"1"
"2772";"2772";"2024_06_04";"188";"14697";"1"
"2773";"2773";"2024_06_04";"832";"55278";"1"
"2774";"2774";"2024_06_04";"382";"39770";"0"
"2775";"2775";"2024_06_04";"965";"705";"2"
"2776";"2776";"2024_06_04";"299";"22922";"0"
"2777";"2777";"2024_06_04";"383";"33987";"2"
"2778";"2778";"2024_06_04";"652";"18184";"0"
"2779";"2779";"2024_06_04";"967";"78330";"0"
"2780";"2780";"2024_06_04";"964";"36864";"1"
"2781";"2781";"2024_06_04";"499";"43415";"2"
"2782";"2782";"2024_06_04";"416";"77453";"2"
"2783";"2783";"2024_06_04";"521";"99362";"2"
"2784";"2784";"2024_06_04";"95";"32318";"1"
"2785";"2785";"2024_06_04";"630";"63973";"1"
"2786";"2786";"2024_06_04";"578";"15764";"1"
"2787";"2787";"2024_06_04";"587";"99800";"2"
"2788";"2788";"2024_06_04";"522";"29622";"2"
"2789";"2789";"2024_06_04";"704";"72813";"1"
"2790";"2790";"2024_06_04";"471";"8261";"1"
"2791";"2791";"2024_06_04";"191";"57170";"0"
"2792";"2792";"2024_06_04";"462";"39315";"1"
"2793";"2793";"2024_06_04";"79";"48173";"1"
"2794";"2794";"2024_06_04";"470";"93773";"0"
"2795";"2795";"2024_06_04";"875";"13669";"0"
"2796";"2796";"2024_06_04";"839";"85392";"2"
"2797";"2797";"2024_06_04";"943";"81075";"0"
"2798";"2798";"2024_06_04";"890";"71646";"0"
"2799";"2799";"2024_06_04";"681";"95273";"1"
"2800";"2800";"2024_06_04";"705";"60796";"1"
"2801";"2801";"2024_06_04";"379";"61293";"2"
"2802";"2802";"2024_06_04";"815";"7559";"1"
"2803";"2803";"2024_06_04";"879";"21388";"0"
"2804";"2804";"2024_06_04";"177";"95781";"0"
"2805";"2805";"2024_06_04";"312";"24119";"2"
"2806";"2806";"2024_06_04";"900";"26688";"2"
"2807";"2807";"2024_06_04";"971";"39834";"2"
"2808";"2808";"2024_06_04";"265";"4932";"1"
"2809";"2809";"2024_06_04";"189";"74467";"1"
"2810";"2810";"2024_06_04";"721";"65416";"1"
"2811";"2811";"2024_06_04";"428";"81401";"2"
"2812";"2812";"2024_06_04";"356";"28774";"2"
"2813";"2813";"2024_06_04";"488";"64747";"1"
"2814";"2814";"2024_06_04";"158";"1078";"2"
"2815";"2815";"2024_06_04";"300";"89352";"1"
"2816";"2816";"2024_06_04";"619";"98683";"0"
"2817";"2817";"2024_06_04";"539";"3705";"1"
"2818";"2818";"2024_06_04";"63";"87771";"2"
"2819";"2819";"2024_06_04";"555";"43749";"0"
"2820";"2820";"2024_06_04";"831";"46314";"0"
"2821";"2821";"2024_06_04";"674";"54637";"2"
"2822";"2822";"2024_06_04";"852";"67283";"1"
"2823";"2823";"2024_06_04";"238";"62122";"0"
"2824";"2824";"2024_06_04";"209";"4905";"1"
"2825";"2825";"2024_06_04";"495";"99765";"0"
"2826";"2826";"2024_06_04";"204";"86102";"2"
"2827";"2827";"2024_06_04";"371";"87625";"2"
"2828";"2828";"2024_06_04";"796";"22759";"0"
"2829";"2829";"2024_06_04";"354";"26863";"2"
"2830";"2830";"2024_06_04";"676";"41304";"1"
"2831";"2831";"2024_06_04";"674";"55017";"1"
"2832";"2832";"2024_06_04";"44";"95942";"1"
"2833";"2833";"2024_06_04";"642";"26064";"0"
"2834";"2834";"2024_06_04";"76";"36465";"2"
"2835";"2835";"2024_06_04";"966";"85750";"1"
"2836";"2836";"2024_06_04";"940";"90317";"1"
"2837";"2837";"2024_06_04";"177";"4394";"0"
"2838";"2838";"2024_06_04";"254";"59522";"0"
"2839";"2839";"2024_06_04";"241";"2951";"0"
"2840";"2840";"2024_06_04";"821";"57564";"0"
"2841";"2841";"2024_06_04";"588";"5749";"0"
"2842";"2842";"2024_06_04";"99";"18362";"2"
"2843";"2843";"2024_06_04";"611";"69360";"2"
"2844";"2844";"2024_06_04";"824";"40442";"1"
"2845";"2845";"2024_06_04";"969";"45795";"2"
"2846";"2846";"2024_06_04";"17";"52495";"2"
"2847";"2847";"2024_06_04";"556";"77507";"1"
"2848";"2848";"2024_06_04";"924";"96278";"1"
"2849";"2849";"2024_06_04";"476";"228";"2"
"2850";"2850";"2024_06_04";"601";"12223";"1"
"2851";"2851";"2024_06_04";"344";"7246";"0"
"2852";"2852";"2024_06_04";"470";"1287";"0"
"2853";"2853";"2024_06_04";"564";"19349";"1"
"2854";"2854";"2024_06_04";"74";"78006";"0"
"2855";"2855";"2024_06_04";"574";"4629";"2"
"2856";"2856";"2024_06_04";"119";"966";"1"
"2857";"2857";"2024_06_04";"185";"75257";"1"
"2858";"2858";"2024_06_04";"487";"63821";"0"
"2859";"2859";"2024_06_04";"103";"37961";"1"
"2860";"2860";"2024_06_04";"614";"51212";"1"
"2861";"2861";"2024_06_04";"699";"60269";"2"
"2862";"2862";"2024_06_04";"888";"23953";"1"
"2863";"2863";"2024_06_04";"18";"51223";"1"
"2864";"2864";"2024_06_04";"709";"71684";"2"
"2865";"2865";"2024_06_04";"841";"57570";"2"
"2866";"2866";"2024_06_04";"324";"4078";"0"
"2867";"2867";"2024_06_04";"917";"27345";"2"
"2868";"2868";"2024_06_04";"909";"5040";"0"
"2869";"2869";"2024_06_04";"670";"12918";"1"
"2870";"2870";"2024_06_04";"852";"67411";"2"
"2871";"2871";"2024_06_04";"86";"16412";"2"
"2872";"2872";"2024_06_04";"533";"9841";"2"
"2873";"2873";"2024_06_04";"66";"7047";"0"
"2874";"2874";"2024_06_04";"270";"16705";"1"
"2875";"2875";"2024_06_04";"300";"30396";"0"
"2876";"2876";"2024_06_04";"909";"92241";"1"
"2877";"2877";"2024_06_04";"545";"23276";"0"
"2878";"2878";"2024_06_04";"618";"65430";"2"
"2879";"2879";"2024_06_04";"820";"59499";"2"
"2880";"2880";"2024_06_04";"881";"49493";"1"
"2881";"2881";"2024_06_04";"391";"82399";"0"
"2882";"2882";"2024_06_04";"110";"20094";"2"
"2883";"2883";"2024_06_04";"14";"13536";"0"
"2884";"2884";"2024_06_04";"698";"987";"1"
"2885";"2885";"2024_06_04";"692";"87891";"2"
"2886";"2886";"2024_06_04";"448";"37628";"1"
"2887";"2887";"2024_06_04";"831";"99044";"0"
"2888";"2888";"2024_06_04";"929";"29907";"2"
"2889";"2889";"2024_06_04";"503";"25661";"1"
"2890";"2890";"2024_06_04";"433";"43968";"0"
"2891";"2891";"2024_06_04";"302";"72461";"2"
"2892";"2892";"2024_06_04";"765";"61962";"0"
"2893";"2893";"2024_06_04";"463";"20786";"1"
"2894";"2894";"2024_06_04";"386";"61680";"2"
"2895";"2895";"2024_06_04";"791";"78841";"0"
"2896";"2896";"2024_06_04";"3";"81257";"1"
"2897";"2897";"2024_06_04";"821";"64131";"0"
"2898";"2898";"2024_06_04";"925";"2862";"1"
"2899";"2899";"2024_06_04";"302";"96755";"1"
"2900";"2900";"2024_06_04";"764";"57413";"1"
"2901";"2901";"2024_06_04";"718";"33556";"2"
"2902";"2902";"2024_06_04";"540";"66934";"1"
"2903";"2903";"2024_06_04";"538";"16825";"0"
"2904";"2904";"2024_06_04";"799";"84288";"1"
"2905";"2905";"2024_06_04";"822";"93801";"0"
"2906";"2906";"2024_06_04";"89";"12595";"1"
"2907";"2907";"2024_06_04";"12";"73480";"0"
"2908";"2908";"2024_06_04";"331";"56394";"1"
"2909";"2909";"2024_06_04";"113";"35590";"1"
"2910";"2910";"2024_06_04";"894";"73372";"1"
"2911";"2911";"2024_06_04";"300";"45170";"2"
"2912";"2912";"2024_06_04";"39";"58308";"2"
"2913";"2913";"2024_06_04";"851";"34169";"1"
"2914";"2914";"2024_06_04";"955";"76827";"1"
"2915";"2915";"2024_06_04";"136";"55925";"2"
"2916";"2916";"2024_06_04";"7";"72821";"0"
"2917";"2917";"2024_06_04";"346";"41571";"2"
"2918";"2918";"2024_06_04";"238";"59800";"2"
"2919";"2919";"2024_06_04";"124";"56104";"2"
"2920";"2920";"2024_06_04";"825";"49102";"1"
"2921";"2921";"2024_06_04";"79";"8305";"2"
"2922";"2922";"2024_06_04";"376";"92992";"1"
"2923";"2923";"2024_06_04";"611";"64015";"1"
"2924";"2924";"2024_06_04";"286";"23652";"0"
"2925";"2925";"2024_06_04";"740";"73728";"2"
"2926";"2926";"2024_06_04";"200";"51709";"2"
"2927";"2927";"2024_06_04";"228";"70960";"0"
"2928";"2928";"2024_06_04";"875";"83682";"0"
"2929";"2929";"2024_06_04";"585";"88282";"1"
"2930";"2930";"2024_06_04";"635";"37143";"2"
"2931";"2931";"2024_06_04";"765";"11638";"0"
"2932";"2932";"2024_06_04";"950";"60359";"1"
"2933";"2933";"2024_06_04";"966";"20295";"1"
"2934";"2934";"2024_06_04";"899";"26725";"0"
"2935";"2935";"2024_06_04";"679";"49863";"2"
"2936";"2936";"2024_06_04";"714";"24251";"2"
"2937";"2937";"2024_06_04";"92";"33425";"0"
"2938";"2938";"2024_06_04";"191";"36525";"1"
"2939";"2939";"2024_06_04";"503";"66311";"0"
"2940";"2940";"2024_06_04";"852";"63762";"0"
"2941";"2941";"2024_06_04";"247";"13400";"2"
"2942";"2942";"2024_06_04";"765";"77679";"1"
"2943";"2943";"2024_06_04";"971";"17962";"1"
"2944";"2944";"2024_06_04";"609";"25005";"0"
"2945";"2945";"2024_06_04";"824";"81600";"0"
"2946";"2946";"2024_06_04";"33";"78912";"1"
"2947";"2947";"2024_06_04";"144";"3349";"1"
"2948";"2948";"2024_06_04";"286";"69913";"1"
"2949";"2949";"2024_06_04";"242";"34111";"1"
"2950";"2950";"2024_06_04";"849";"13042";"0"
"2951";"2951";"2024_06_04";"609";"51173";"1"
"2952";"2952";"2024_06_04";"131";"99106";"0"
"2953";"2953";"2024_06_04";"423";"19344";"1"
"2954";"2954";"2024_06_04";"828";"46695";"1"
"2955";"2955";"2024_06_04";"714";"43943";"0"
"2956";"2956";"2024_06_04";"730";"20840";"2"
"2957";"2957";"2024_06_04";"918";"56359";"1"
"2958";"2958";"2024_06_04";"24";"68815";"1"
"2959";"2959";"2024_06_04";"607";"65664";"2"
"2960";"2960";"2024_06_04";"569";"68251";"0"
"2961";"2961";"2024_06_04";"309";"59569";"2"
"2962";"2962";"2024_06_04";"643";"23986";"0"
"2963";"2963";"2024_06_04";"99";"80973";"0"
"2964";"2964";"2024_06_04";"544";"21283";"0"
"2965";"2965";"2024_06_04";"379";"55095";"0"
"2966";"2966";"2024_06_04";"927";"59244";"0"
"2967";"2967";"2024_06_04";"521";"79784";"1"
"2968";"2968";"2024_06_04";"775";"13941";"2"
"2969";"2969";"2024_06_04";"849";"25828";"2"
"2970";"2970";"2024_06_04";"219";"40032";"0"
"2971";"2971";"2024_06_04";"424";"29900";"2"
"2972";"2972";"2024_06_04";"58";"90210";"0"
"2973";"2973";"2024_06_04";"600";"83320";"0"
"2974";"2974";"2024_06_04";"157";"44365";"1"
"2975";"2975";"2024_06_04";"717";"36146";"2"
"2976";"2976";"2024_06_04";"44";"83143";"1"
"2977";"2977";"2024_06_04";"351";"85492";"2"
"2978";"2978";"2024_06_04";"611";"11463";"2"
"2979";"2979";"2024_06_04";"223";"99151";"1"
"2980";"2980";"2024_06_04";"20";"18458";"2"
"2981";"2981";"2024_06_04";"20";"90208";"2"
"2982";"2982";"2024_06_04";"475";"20063";"1"
"2983";"2983";"2024_06_04";"38";"37177";"2"
"2984";"2984";"2024_06_04";"60";"7177";"2"
"2985";"2985";"2024_06_04";"746";"13437";"2"
"2986";"2986";"2024_06_04";"798";"22431";"1"
"2987";"2987";"2024_06_04";"950";"34687";"0"
"2988";"2988";"2024_06_04";"923";"3626";"0"
"2989";"2989";"2024_06_04";"458";"51058";"1"
"2990";"2990";"2024_06_04";"283";"71898";"2"
"2991";"2991";"2024_06_04";"353";"59349";"1"
"2992";"2992";"2024_06_04";"652";"83376";"2"
"2993";"2993";"2024_06_04";"137";"69458";"1"
"2994";"2994";"2024_06_04";"98";"576";"1"
"2995";"2995";"2024_06_04";"793";"65963";"1"
"2996";"2996";"2024_06_04";"465";"48311";"0"
"2997";"2997";"2024_06_04";"421";"52018";"0"
"2998";"2998";"2024_06_04";"364";"54515";"1"
"2999";"2999";"2024_06_04";"175";"56597";"1"
"3000";"3000";"2024_06_04";"235";"72640";"0"
"3001";"3001";"2024_06_04";"692";"63849";"2"
"3002";"3002";"2024_06_04";"519";"9122";"2"
"3003";"3003";"2024_06_04";"545";"1427";"2"
"3004";"3004";"2024_06_04";"959";"99048";"0"
"3005";"3005";"2024_06_04";"544";"3209";"1"
"3006";"3006";"2024_06_04";"866";"53986";"0"
"3007";"3007";"2024_06_04";"439";"9643";"1"
"3008";"3008";"2024_06_04";"822";"58092";"1"
"3009";"3009";"2024_06_04";"719";"83654";"1"
"3010";"3010";"2024_06_04";"921";"50211";"2"
"3011";"3011";"2024_06_04";"120";"69036";"0"
"3012";"3012";"2024_06_04";"463";"70615";"0"
"3013";"3013";"2024_06_04";"620";"80327";"0"
"3014";"3014";"2024_06_04";"439";"52875";"0"
"3015";"3015";"2024_06_04";"467";"92956";"2"
"3016";"3016";"2024_06_04";"751";"96365";"2"
"3017";"3017";"2024_06_04";"679";"54286";"0"
"3018";"3018";"2024_06_04";"399";"67356";"0"
"3019";"3019";"2024_06_04";"110";"45813";"1"
"3020";"3020";"2024_06_04";"610";"82452";"0"
"3021";"3021";"2024_06_04";"343";"95965";"0"
"3022";"3022";"2024_06_04";"585";"76685";"0"
"3023";"3023";"2024_06_04";"910";"6915";"0"
"3024";"3024";"2024_06_04";"259";"37875";"2"
"3025";"3025";"2024_06_04";"833";"64705";"1"
"3026";"3026";"2024_06_04";"512";"35556";"2"
"3027";"3027";"2024_06_04";"740";"67779";"2"
"3028";"3028";"2024_06_04";"264";"88362";"2"
"3029";"3029";"2024_06_04";"58";"49950";"0"
"3030";"3030";"2024_06_04";"128";"39850";"0"
"3031";"3031";"2024_06_04";"816";"85813";"2"
"3032";"3032";"2024_06_04";"413";"22288";"2"
"3033";"3033";"2024_06_04";"404";"37564";"1"
"3034";"3034";"2024_06_04";"933";"37762";"2"
"3035";"3035";"2024_06_04";"289";"3242";"0"
"3036";"3036";"2024_06_04";"691";"55619";"1"
"3037";"3037";"2024_06_04";"107";"56293";"1"
"3038";"3038";"2024_06_04";"123";"38915";"2"
"3039";"3039";"2024_06_04";"319";"56858";"2"
"3040";"3040";"2024_06_04";"676";"86395";"2"
"3041";"3041";"2024_06_04";"928";"65953";"0"
"3042";"3042";"2024_06_04";"459";"23116";"2"
"3043";"3043";"2024_06_04";"481";"68626";"0"
"3044";"3044";"2024_06_04";"680";"94663";"1"
"3045";"3045";"2024_06_04";"949";"21721";"0"
"3046";"3046";"2024_06_04";"402";"57806";"1"
"3047";"3047";"2024_06_04";"398";"91553";"2"
"3048";"3048";"2024_06_04";"30";"9453";"0"
"3049";"3049";"2024_06_04";"949";"88811";"0"
"3050";"3050";"2024_06_04";"196";"19846";"1"
"3051";"3051";"2024_06_04";"116";"52228";"1"
"3052";"3052";"2024_06_04";"885";"32772";"2"
"3053";"3053";"2024_06_04";"516";"49002";"0"
"3054";"3054";"2024_06_04";"422";"68760";"2"
"3055";"3055";"2024_06_04";"996";"25344";"0"
"3056";"3056";"2024_06_04";"75";"7073";"2"
"3057";"3057";"2024_06_04";"551";"11181";"1"
"3058";"3058";"2024_06_04";"978";"82458";"2"
"3059";"3059";"2024_06_04";"798";"7722";"2"
"3060";"3060";"2024_06_04";"507";"94386";"2"
"3061";"3061";"2024_06_04";"846";"68077";"2"
"3062";"3062";"2024_06_04";"830";"4816";"0"
"3063";"3063";"2024_06_04";"408";"97504";"0"
"3064";"3064";"2024_06_04";"889";"44785";"1"
"3065";"3065";"2024_06_04";"933";"81810";"2"
"3066";"3066";"2024_06_04";"543";"15336";"2"
"3067";"3067";"2024_06_04";"795";"66888";"0"
"3068";"3068";"2024_06_04";"840";"76075";"0"
"3069";"3069";"2024_06_04";"159";"1333";"0"
"3070";"3070";"2024_06_04";"715";"54300";"1"
"3071";"3071";"2024_06_04";"619";"89610";"0"
"3072";"3072";"2024_06_04";"40";"59631";"2"
"3073";"3073";"2024_06_04";"774";"59600";"1"
"3074";"3074";"2024_06_04";"930";"85911";"2"
"3075";"3075";"2024_06_04";"673";"22012";"2"
"3076";"3076";"2024_06_04";"468";"90699";"1"
"3077";"3077";"2024_06_04";"766";"106";"1"
"3078";"3078";"2024_06_04";"649";"13187";"0"
"3079";"3079";"2024_06_04";"752";"95197";"0"
"3080";"3080";"2024_06_04";"244";"68843";"0"
"3081";"3081";"2024_06_04";"49";"39118";"1"
"3082";"3082";"2024_06_04";"128";"49278";"0"
"3083";"3083";"2024_06_04";"721";"82095";"2"
"3084";"3084";"2024_06_04";"284";"56234";"0"
"3085";"3085";"2024_06_04";"475";"14355";"1"
"3086";"3086";"2024_06_04";"52";"69152";"1"
"3087";"3087";"2024_06_04";"508";"56946";"0"
"3088";"3088";"2024_06_04";"84";"22022";"2"
"3089";"3089";"2024_06_04";"456";"90042";"1"
"3090";"3090";"2024_06_04";"178";"71276";"0"
"3091";"3091";"2024_06_04";"566";"15794";"0"
"3092";"3092";"2024_06_04";"170";"7084";"0"
"3093";"3093";"2024_06_04";"127";"63839";"0"
"3094";"3094";"2024_06_04";"472";"56030";"1"
"3095";"3095";"2024_06_04";"221";"55745";"1"
"3096";"3096";"2024_06_04";"923";"2144";"1"
"3097";"3097";"2024_06_04";"750";"66247";"1"
"3098";"3098";"2024_06_04";"85";"56546";"1"
"3099";"3099";"2024_06_04";"162";"1187";"0"
"3100";"3100";"2024_06_04";"943";"48779";"1"
"3101";"3101";"2024_06_04";"497";"39658";"2"
"3102";"3102";"2024_06_04";"556";"48047";"0"
"3103";"3103";"2024_06_04";"513";"73757";"2"
"3104";"3104";"2024_06_04";"333";"23451";"2"
"3105";"3105";"2024_06_04";"440";"76813";"1"
"3106";"3106";"2024_06_04";"30";"42085";"1"
"3107";"3107";"2024_06_04";"42";"93756";"2"
"3108";"3108";"2024_06_04";"682";"19401";"1"
"3109";"3109";"2024_06_04";"574";"30220";"0"
"3110";"3110";"2024_06_04";"143";"662";"1"
"3111";"3111";"2024_06_04";"484";"14981";"1"
"3112";"3112";"2024_06_04";"276";"97403";"0"
"3113";"3113";"2024_06_04";"944";"74999";"0"
"3114";"3114";"2024_06_04";"981";"40938";"0"
"3115";"3115";"2024_06_04";"773";"2225";"2"
"3116";"3116";"2024_06_04";"195";"66967";"1"
"3117";"3117";"2024_06_04";"387";"84240";"1"
"3118";"3118";"2024_06_04";"262";"51271";"2"
"3119";"3119";"2024_06_04";"639";"2055";"0"
"3120";"3120";"2024_06_04";"89";"67938";"1"
"3121";"3121";"2024_06_04";"411";"4051";"1"
"3122";"3122";"2024_06_04";"284";"33719";"2"
"3123";"3123";"2024_06_04";"129";"93818";"0"
"3124";"3124";"2024_06_04";"648";"57341";"0"
"3125";"3125";"2024_06_04";"618";"46588";"2"
"3126";"3126";"2024_06_04";"558";"91681";"2"
"3127";"3127";"2024_06_04";"632";"51733";"2"
"3128";"3128";"2024_06_04";"889";"19775";"0"
"3129";"3129";"2024_06_04";"352";"70739";"1"
"3130";"3130";"2024_06_04";"338";"27469";"2"
"3131";"3131";"2024_06_04";"7";"45099";"0"
"3132";"3132";"2024_06_04";"317";"2174";"2"
"3133";"3133";"2024_06_04";"63";"57651";"0"
"3134";"3134";"2024_06_04";"853";"55995";"0"
"3135";"3135";"2024_06_04";"60";"51659";"0"
"3136";"3136";"2024_06_04";"357";"94627";"2"
"3137";"3137";"2024_06_04";"803";"42450";"2"
"3138";"3138";"2024_06_04";"468";"4466";"2"
"3139";"3139";"2024_06_04";"373";"11883";"2"
"3140";"3140";"2024_06_04";"367";"31583";"0"
"3141";"3141";"2024_06_04";"446";"43984";"1"
"3142";"3142";"2024_06_04";"284";"40422";"2"
"3143";"3143";"2024_06_04";"295";"98592";"0"
"3144";"3144";"2024_06_04";"915";"86918";"0"
"3145";"3145";"2024_06_04";"197";"7276";"0"
"3146";"3146";"2024_06_04";"510";"96343";"0"
"3147";"3147";"2024_06_04";"280";"4318";"0"
"3148";"3148";"2024_06_04";"400";"35907";"1"
"3149";"3149";"2024_06_04";"683";"87863";"1"
"3150";"3150";"2024_06_04";"267";"36270";"2"
"3151";"3151";"2024_06_04";"560";"97838";"0"
"3152";"3152";"2024_06_04";"722";"15566";"2"
"3153";"3153";"2024_06_04";"220";"26140";"2"
"3154";"3154";"2024_06_04";"286";"24882";"0"
"3155";"3155";"2024_06_04";"133";"81961";"2"
"3156";"3156";"2024_06_04";"842";"40579";"2"
"3157";"3157";"2024_06_04";"514";"90657";"1"
"3158";"3158";"2024_06_04";"558";"29363";"0"
"3159";"3159";"2024_06_04";"13";"27513";"1"
"3160";"3160";"2024_06_04";"237";"43702";"2"
"3161";"3161";"2024_06_04";"758";"62969";"0"
"3162";"3162";"2024_06_04";"307";"41408";"2"
"3163";"3163";"2024_06_04";"326";"31883";"1"
"3164";"3164";"2024_06_04";"748";"21947";"2"
"3165";"3165";"2024_06_04";"407";"57633";"0"
"3166";"3166";"2024_06_04";"416";"71849";"0"
"3167";"3167";"2024_06_04";"562";"84615";"2"
"3168";"3168";"2024_06_04";"970";"54074";"0"
"3169";"3169";"2024_06_04";"484";"3287";"2"
"3170";"3170";"2024_06_04";"212";"83838";"2"
"3171";"3171";"2024_06_04";"892";"2816";"2"
"3172";"3172";"2024_06_04";"444";"76979";"2"
"3173";"3173";"2024_06_04";"525";"22262";"0"
"3174";"3174";"2024_06_04";"870";"38986";"1"
"3175";"3175";"2024_06_04";"560";"84125";"1"
"3176";"3176";"2024_06_04";"590";"96244";"1"
"3177";"3177";"2024_06_04";"776";"35005";"0"
"3178";"3178";"2024_06_04";"685";"93437";"1"
"3179";"3179";"2024_06_04";"880";"69600";"2"
"3180";"3180";"2024_06_04";"170";"71884";"0"
"3181";"3181";"2024_06_04";"622";"57315";"2"
"3182";"3182";"2024_06_04";"164";"78393";"0"
"3183";"3183";"2024_06_04";"849";"27685";"2"
"3184";"3184";"2024_06_04";"723";"72286";"2"
"3185";"3185";"2024_06_04";"699";"64689";"0"
"3186";"3186";"2024_06_04";"924";"51246";"1"
